,ID,downlink deq_qdepth,downlink deq_timedelta,downlink enq_qdepth,time,uplink deq_qdepth,uplink deq_timedelta,uplink enq_qdepth
0,Ex9,0,49,0,2024-01-12 20:19:55.296912730,0,81,0
1,Ex9,0,47,0,2024-01-12 20:19:55.683754611,0,72,0
2,Ex9,0,44,0,2024-01-12 20:19:56.692066032,0,49,0
3,Ex9,0,35,0,2024-01-12 20:19:57.701123259,0,35,0
4,Ex9,0,23,0,2024-01-12 20:19:58.714899586,0,23,0
5,Ex9,0,34,0,2024-01-12 20:19:59.716336816,0,24,0
6,Ex9,0,25,0,2024-01-12 20:20:00.734365724,0,22,0
7,Ex9,0,53,0,2024-01-12 20:20:01.936617821,0,47,0
8,Ex9,0,47,0,2024-01-12 20:20:02.937480041,0,118,0
9,Ex9,0,46,0,2024-01-12 20:20:03.945841633,0,47,0
10,Ex9,0,45,0,2024-01-12 20:20:04.957617453,0,46,0
11,Ex9,0,73,0,2024-01-12 20:20:06.113190979,0,46,0
12,Ex9,0,47,0,2024-01-12 20:20:07.109706427,0,52,0
13,Ex9,0,47,0,2024-01-12 20:20:08.187161926,0,46,0
14,Ex9,0,49,0,2024-01-12 20:20:09.216320924,0,44,0
15,Ex9,0,45,0,2024-01-12 20:20:10.278875237,0,40,0
16,Ex9,0,49,0,2024-01-12 20:20:11.279147848,0,48,0
17,Ex9,0,48,0,2024-01-12 20:20:12.355680898,0,68,0
18,Ex9,0,50,0,2024-01-12 20:20:13.445619578,0,49,0
19,Ex9,0,62,0,2024-01-12 20:20:14.485018403,0,39,0
20,Ex9,0,65,0,2024-01-12 20:20:15.541694403,0,40,0
21,Ex9,0,56,0,2024-01-12 20:20:16.585724898,0,54,0
22,Ex9,0,71,0,2024-01-12 20:20:17.614363772,0,51,0
23,Ex9,0,64,0,2024-01-12 20:20:18.669624723,0,43,0
24,Ex9,0,72,0,2024-01-12 20:20:19.687432196,0,70,0
25,Ex9,0,42,0,2024-01-12 20:20:20.767632356,0,73,0
26,Ex9,0,78,0,2024-01-12 20:20:21.834903433,0,45,0
27,Ex9,0,57,0,2024-01-12 20:20:22.907497558,0,72,0
28,Ex9,0,51,0,2024-01-12 20:20:23.987715513,0,214,0
29,Ex9,0,52,0,2024-01-12 20:20:24.987672350,0,72,0
30,Ex9,0,54,0,2024-01-12 20:20:26.071283218,0,71,0
31,Ex9,0,49,0,2024-01-12 20:20:27.210637179,0,46,0
32,Ex9,0,51,0,2024-01-12 20:20:28.208005296,0,72,0
33,Ex9,0,50,0,2024-01-12 20:20:29.299205462,0,46,0
34,Ex9,0,53,0,2024-01-12 20:20:30.351746890,0,69,0
35,Ex9,0,65,0,2024-01-12 20:20:31.395606580,0,39,0
36,Ex9,0,44,0,2024-01-12 20:20:32.455177160,0,62,0
37,Ex9,0,64,0,2024-01-12 20:20:33.597586030,0,64,0
38,Ex9,0,62,0,2024-01-12 20:20:34.644472996,0,66,0
39,Ex9,0,45,0,2024-01-12 20:20:35.686383446,0,44,0
40,Ex9,0,61,0,2024-01-12 20:20:36.784809966,0,41,0
41,Ex9,0,44,0,2024-01-12 20:20:37.835619055,0,46,0
42,Ex9,0,44,0,2024-01-12 20:20:38.898263274,0,199,0
43,Ex9,0,108,0,2024-01-12 20:20:39.956046800,0,53,0
44,Ex9,0,45,0,2024-01-12 20:20:41.020406439,0,168,0
45,Ex9,0,51,0,2024-01-12 20:20:42.244155897,0,745,1
46,Ex9,0,62,0,2024-01-12 20:20:43.289471684,0,40,0
47,Ex9,0,44,0,2024-01-12 20:20:44.482238951,1,255,0
48,Ex9,0,48,0,2024-01-12 20:20:45.507546088,0,44,0
49,Ex9,0,62,0,2024-01-12 20:20:46.571217443,0,63,0
50,Ex9,0,46,0,2024-01-12 20:20:47.581256303,0,49,0
51,Ex9,0,41,0,2024-01-12 20:20:48.651116411,0,313,0
52,Ex9,0,46,0,2024-01-12 20:20:49.710528124,0,43,0
53,Ex9,0,50,0,2024-01-12 20:20:50.770591126,0,46,0
54,Ex9,0,183,0,2024-01-12 20:20:51.821432276,0,67,0
55,Ex9,0,47,0,2024-01-12 20:20:52.900030130,0,53,0
56,Ex9,0,45,0,2024-01-12 20:20:53.940565110,0,159,0
57,Ex9,0,39,0,2024-01-12 20:20:54.954191921,0,42,0
58,Ex9,0,43,0,2024-01-12 20:20:56.018010817,0,150,0
59,Ex9,0,46,0,2024-01-12 20:20:57.052176703,0,61,0
60,Ex9,0,44,0,2024-01-12 20:20:58.095393334,0,41,0
61,Ex9,0,146,0,2024-01-12 20:20:59.119230839,0,38,0
62,Ex9,0,51,0,2024-01-12 20:21:00.251708139,0,71,0
63,Ex9,0,50,0,2024-01-12 20:21:01.186842321,0,84,0
64,Ex9,0,41,0,2024-01-12 20:21:02.216766574,0,40,0
65,Ex9,0,43,0,2024-01-12 20:21:03.232754522,0,45,0
66,Ex9,0,398,0,2024-01-12 20:21:04.279824012,0,61,0
67,Ex9,0,42,0,2024-01-12 20:21:05.320220735,0,43,0
68,Ex9,0,41,0,2024-01-12 20:21:06.355734173,0,47,0
69,Ex9,0,675,1,2024-01-12 20:21:07.445949003,0,153,0
70,Ex9,0,34,0,2024-01-12 20:21:08.534826039,0,22,0
71,Ex9,0,28,0,2024-01-12 20:21:09.566619439,0,42,0
72,Ex9,0,2635,5,2024-01-12 20:21:10.672390631,0,35,0
73,Ex9,0,3478,7,2024-01-12 20:21:11.726136631,3,384,0
74,Ex9,0,52,0,2024-01-12 20:21:12.767852090,0,70,0
75,Ex9,0,45,0,2024-01-12 20:21:13.844169112,0,62,0
76,Ex9,0,44,0,2024-01-12 20:21:14.873925524,0,63,0
77,Ex9,0,57,0,2024-01-12 20:21:15.904089949,0,586,1
78,Ex9,0,39,0,2024-01-12 20:21:16.945007243,0,59,0
79,Ex9,0,43,0,2024-01-12 20:21:17.967285395,0,84,0
80,Ex9,2,3111,6,2024-01-12 20:21:19.018614350,0,62,0
81,Ex9,0,56,0,2024-01-12 20:21:20.093147132,2,1622,3
82,Ex9,2,1548,3,2024-01-12 20:21:21.054285003,0,52,0
83,Ex9,0,1025,2,2024-01-12 20:21:22.113250815,0,147,0
84,Ex9,1,2084,4,2024-01-12 20:21:23.242843174,2,778,1
85,Ex9,0,1673,3,2024-01-12 20:21:24.225066285,0,25,0
86,Ex9,2,1751,3,2024-01-12 20:21:25.225316136,0,36,0
87,Ex9,0,36,0,2024-01-12 20:21:26.276251577,0,224,0
88,Ex9,0,40,0,2024-01-12 20:21:27.303140401,0,56,0
89,Ex9,0,36,0,2024-01-12 20:21:28.335209432,0,56,0
90,Ex9,6,10820,21,2024-01-12 20:21:29.387479503,0,39,0
91,Ex9,0,3626,7,2024-01-12 20:21:30.414642830,0,329,0
92,Ex9,0,21,0,2024-01-12 20:21:31.440791720,0,830,1
93,Ex9,0,21,0,2024-01-12 20:21:32.524504406,1,268,0
94,Ex9,2,7136,14,2024-01-12 20:21:33.601065635,0,28,0
95,Ex9,22,19410,38,2024-01-12 20:21:34.613955983,0,26,0
96,Ex9,0,370,0,2024-01-12 20:21:35.670141721,0,26,0
97,Ex9,0,24,0,2024-01-12 20:21:36.725378699,0,23,0
98,Ex9,32,24207,48,2024-01-12 20:21:37.764314983,0,33,0
99,Ex9,1,6535,13,2024-01-12 20:21:38.839378420,0,323,0
100,Ex9,1,2008,4,2024-01-12 20:21:39.876369298,0,38,0
101,Ex9,1,6368,12,2024-01-12 20:21:40.905399277,0,1281,2
102,Ex9,54,31736,63,2024-01-12 20:21:41.979484043,0,43,0
103,Ex9,5,2639,5,2024-01-12 20:21:43.012395664,0,39,0
104,Ex9,0,1618,3,2024-01-12 20:21:44.083156893,0,307,0
105,Ex9,38,13317,26,2024-01-12 20:21:45.107363353,0,587,1
106,Ex9,0,23,0,2024-01-12 20:21:46.139298766,0,24,0
107,Ex9,0,27,0,2024-01-12 20:21:47.161745417,0,34,0
108,Ex9,0,24,0,2024-01-12 20:21:48.178263228,0,25,0
109,Ex9,0,35,0,2024-01-12 20:21:49.201087213,0,22,0
110,Ex9,0,76,0,2024-01-12 20:21:50.207590636,0,46,0
111,Ex9,0,73,0,2024-01-12 20:21:51.250933468,0,68,0
112,Ex9,0,51,0,2024-01-12 20:21:52.273118763,0,45,0
113,Ex9,0,74,0,2024-01-12 20:21:53.283705499,0,50,0
114,Ex9,0,37,0,2024-01-12 20:21:54.288930802,0,24,0
115,Ex9,0,36,0,2024-01-12 20:21:55.302026493,0,24,0
116,Ex9,0,32,0,2024-01-12 20:21:56.335277522,0,33,0
117,Ex9,0,25,0,2024-01-12 20:21:57.356572627,0,24,0
118,Ex9,0,25,0,2024-01-12 20:21:58.405305840,0,36,0
119,Ex9,63,31772,63,2024-01-12 20:21:59.448788243,0,38,0
120,Ex9,0,23,0,2024-01-12 20:22:00.482994470,0,24,0
121,Ex9,0,25,0,2024-01-12 20:22:01.519160996,0,37,0
122,Ex9,0,24,0,2024-01-12 20:22:02.537586549,0,33,0
123,Ex9,0,5134,10,2024-01-12 20:22:03.620213599,0,39,0
124,Ex9,0,50,0,2024-01-12 20:22:04.637621945,0,52,0
125,Ex9,1,2475,4,2024-01-12 20:22:05.644960852,2,507,0
126,Ex9,0,24,0,2024-01-12 20:22:06.689242131,0,25,0
127,Ex9,1,1845,3,2024-01-12 20:22:07.726843546,0,26,0
128,Ex9,0,989,1,2024-01-12 20:22:08.781673114,0,21,0
129,Ex9,1,3168,6,2024-01-12 20:22:09.911398109,0,42,0
130,Ex9,1,3858,7,2024-01-12 20:22:10.938766874,0,46,0
131,Ex9,2,3496,6,2024-01-12 20:22:11.989968411,0,49,0
132,Ex9,60,31179,62,2024-01-12 20:22:13.049410359,0,35,0
133,Ex9,0,24,0,2024-01-12 20:22:14.078385630,0,795,1
134,Ex9,3,3147,6,2024-01-12 20:22:15.100875093,0,36,0
135,Ex9,0,36,0,2024-01-12 20:22:16.144941486,0,50,0
136,Ex9,29,28099,56,2024-01-12 20:22:17.173921692,0,26,0
137,Ex9,0,24,0,2024-01-12 20:22:18.189428795,0,24,0
138,Ex9,6,1622,3,2024-01-12 20:22:19.214072317,0,37,0
139,Ex9,19,8581,17,2024-01-12 20:22:20.484149771,2,500,0
140,Ex9,57,51757,48,2024-01-12 20:22:21.240137548,3,63861,3
141,Ex9,0,33,0,2024-01-12 20:22:22.254365590,0,38,0
142,Ex9,0,45,0,2024-01-12 20:22:23.276639543,0,68,0
143,Ex9,0,39,0,2024-01-12 20:22:24.302360762,0,132,0
144,Ex9,2,3475,7,2024-01-12 20:22:25.319952447,0,26,0
145,Ex9,0,22,0,2024-01-12 20:22:26.355365620,0,33,0
146,Ex9,0,343,0,2024-01-12 20:22:27.375243925,0,28,0
147,Ex9,0,22,0,2024-01-12 20:22:28.384386028,0,23,0
148,Ex9,0,193,0,2024-01-12 20:22:29.423709107,0,46,0
149,Ex9,0,45,0,2024-01-12 20:22:30.440118447,0,95,0
150,Ex9,0,43,0,2024-01-12 20:22:31.456721114,0,36,0
151,Ex9,0,44,0,2024-01-12 20:22:32.489862462,0,62,0
152,Ex9,0,44,0,2024-01-12 20:22:33.509754506,0,60,0
153,Ex9,0,1290,2,2024-01-12 20:22:34.527725453,0,46,0
154,Ex9,0,41,0,2024-01-12 20:22:35.580371487,0,64,0
155,Ex9,0,41,0,2024-01-12 20:22:36.589600609,0,66,0
156,Ex9,0,47,0,2024-01-12 20:22:37.608890830,0,66,0
157,Ex9,0,1569,3,2024-01-12 20:22:38.628766006,0,68,0
158,Ex9,0,41,0,2024-01-12 20:22:39.658430595,0,66,0
159,Ex9,0,37,0,2024-01-12 20:22:40.782401050,0,60,0
160,Ex9,0,37,0,2024-01-12 20:22:41.807548892,0,35,0
161,Ex9,0,36,0,2024-01-12 20:22:42.852633178,0,38,0
162,Ex9,0,2461,4,2024-01-12 20:22:43.873385530,0,39,0
163,Ex9,3,5323,10,2024-01-12 20:22:44.888207251,0,41,0
164,Ex9,0,24,0,2024-01-12 20:22:46.263368889,0,26,0
165,Ex9,0,22,0,2024-01-12 20:22:47.482303654,0,36,0
166,Ex9,25,8025,16,2024-01-12 20:22:48.636042827,0,26,0
167,Ex9,0,1709,3,2024-01-12 20:22:49.685531626,0,169,0
168,Ex9,1,9318,18,2024-01-12 20:22:50.720637027,0,38,0
169,Ex9,5,5845,11,2024-01-12 20:22:51.769407869,0,42,0
170,Ex9,7,2083,4,2024-01-12 20:22:52.823414302,0,36,0
171,Ex9,0,22,0,2024-01-12 20:22:53.854531480,0,33,0
172,Ex9,0,4029,8,2024-01-12 20:22:54.874048084,0,40,0
173,Ex9,0,25,0,2024-01-12 20:22:56.963409862,0,34,0
174,Ex9,1,363,0,2024-01-12 20:22:58.007627043,0,27,0
175,Ex9,0,24,0,2024-01-12 20:22:58.195099792,0,39,0
176,Ex9,0,2835,5,2024-01-12 20:22:59.049520459,0,44,0
177,Ex9,2,8534,17,2024-01-12 20:23:00.686824257,0,23,0
178,Ex9,1,8603,17,2024-01-12 20:23:01.190565964,0,332,0
179,Ex9,18,8272,16,2024-01-12 20:23:02.180150025,0,38,0
180,Ex9,0,5540,11,2024-01-12 20:23:03.243146359,0,356,0
181,Ex9,4,9337,18,2024-01-12 20:23:04.267390621,0,42,0
182,Ex9,0,3733,7,2024-01-12 20:23:05.323617593,0,36,0
183,Ex9,0,6329,12,2024-01-12 20:23:06.332826627,1,645,1
184,Ex9,0,20,0,2024-01-12 20:23:07.379069158,0,33,0
185,Ex9,1,6043,12,2024-01-12 20:23:08.407623080,0,24,0
186,Ex9,9,4263,8,2024-01-12 20:23:09.442348469,0,336,0
187,Ex9,0,30,0,2024-01-12 20:23:10.499205422,0,36,0
