,ID,downlink deq_qdepth,downlink deq_timedelta,downlink enq_qdepth,time,uplink deq_qdepth,uplink deq_timedelta,uplink enq_qdepth
0,Ex29,0,38,0,2024-02-28 19:56:55.592349721,0,49,0
1,Ex29,0,43,0,2024-02-28 19:56:57.240900932,0,66,0
2,Ex29,0,35,0,2024-02-28 19:59:28.391461778,0,56,0
3,Ex29,0,5451,10,2024-02-28 19:59:29.810324737,0,42,0
4,Ex29,0,45,0,2024-02-28 19:59:30.824782880,0,63,0
5,Ex29,1,297,0,2024-02-28 19:59:31.837887218,0,105,0
6,Ex29,0,562,1,2024-02-28 19:59:32.858519511,0,39,0
7,Ex29,0,38,0,2024-02-28 19:59:33.870604377,0,38,0
8,Ex29,0,4478,8,2024-02-28 19:59:34.961603200,0,39,0
9,Ex29,0,42,0,2024-02-28 19:59:35.898868808,0,41,0
10,Ex29,1,378,0,2024-02-28 19:59:36.907571860,0,57,0
11,Ex29,0,42,0,2024-02-28 19:59:37.914823259,0,42,0
12,Ex29,0,41,0,2024-02-28 19:59:38.932989251,0,39,0
13,Ex29,0,39,0,2024-02-28 19:59:39.949619654,0,299,0
14,Ex29,1,387,0,2024-02-28 19:59:41.134356712,0,41,0
15,Ex29,0,52,0,2024-02-28 19:59:42.972851847,0,55,0
16,Ex29,0,39,0,2024-02-28 19:59:43.149028183,0,56,0
17,Ex29,0,2284,4,2024-02-28 19:59:43.991442032,0,100,0
18,Ex29,0,40,0,2024-02-28 19:59:45.104414582,0,84,0
19,Ex29,0,42,0,2024-02-28 19:59:46.011271022,0,37,0
20,Ex29,0,33,0,2024-02-28 19:59:47.018252701,0,30,0
21,Ex29,0,32,0,2024-02-28 19:59:48.096563623,0,32,0
22,Ex29,0,36,0,2024-02-28 19:59:49.056766097,0,43,0
23,Ex29,0,2746,5,2024-02-28 19:59:50.104034153,0,57,0
24,Ex29,0,41,0,2024-02-28 19:59:51.068849411,0,157,0
25,Ex29,0,45,0,2024-02-28 19:59:52.084374576,0,62,0
26,Ex29,0,62,0,2024-02-28 19:59:53.119684235,0,59,0
27,Ex29,0,44,0,2024-02-28 19:59:54.107606177,0,296,0
28,Ex29,0,46,0,2024-02-28 19:59:55.338772279,0,62,0
29,Ex29,0,515,1,2024-02-28 19:59:56.145159279,0,67,0
30,Ex29,0,46,0,2024-02-28 19:59:57.149724219,0,208,0
31,Ex29,0,38,0,2024-02-28 19:59:58.169157316,0,42,0
32,Ex29,0,43,0,2024-02-28 19:59:59.182886717,0,43,0
33,Ex29,0,43,0,2024-02-28 20:00:00.361062557,0,65,0
34,Ex29,0,4323,8,2024-02-28 20:00:01.899111057,0,42,0
35,Ex29,0,975,1,2024-02-28 20:00:05.996478284,0,65,0
36,Ex29,0,41,0,2024-02-28 20:00:07.479775014,0,33,0
37,Ex29,0,1411,2,2024-02-28 20:00:07.958158803,0,47,0
38,Ex29,0,42,0,2024-02-28 20:00:08.292358473,0,42,0
39,Ex29,0,44,0,2024-02-28 20:00:09.300602134,0,36,0
40,Ex29,0,35,0,2024-02-28 20:00:09.482510121,0,34,0
41,Ex29,0,2185,4,2024-02-28 20:00:09.650776268,0,151,0
42,Ex29,0,38,0,2024-02-28 20:00:09.816312425,0,40,0
43,Ex29,0,46,0,2024-02-28 20:00:10.319381824,0,39,0
44,Ex29,1,3935,7,2024-02-28 20:00:11.897400110,0,36,0
45,Ex29,0,41,0,2024-02-28 20:00:13.351792157,0,61,0
46,Ex29,0,366,0,2024-02-28 20:00:13.521289242,0,94,0
47,Ex29,0,298,0,2024-02-28 20:00:14.381038639,0,143,0
48,Ex29,0,32,0,2024-02-28 20:00:15.394272201,0,35,0
49,Ex29,0,25,0,2024-02-28 20:00:16.402427194,0,32,0
50,Ex29,0,28,0,2024-02-28 20:00:17.416355069,0,408,1
51,Ex29,0,20,0,2024-02-28 20:00:18.458531916,0,35,0
52,Ex29,0,228,0,2024-02-28 20:00:19.434508025,0,22,0
53,Ex29,0,24,0,2024-02-28 20:00:20.801843310,0,22,0
54,Ex29,0,45,0,2024-02-28 20:00:22.832155155,0,48,0
55,Ex29,0,37,0,2024-02-28 20:00:24.658946972,0,61,0
56,Ex29,0,41,0,2024-02-28 20:00:25.514075901,0,37,0
57,Ex29,0,49,0,2024-02-28 20:00:25.694453732,0,61,0
58,Ex29,0,40,0,2024-02-28 20:00:25.871656281,0,62,0
59,Ex29,0,1602,3,2024-02-28 20:00:26.520978729,0,53,0
60,Ex29,0,40,0,2024-02-28 20:00:27.564234383,0,65,0
61,Ex29,0,38,0,2024-02-28 20:00:28.547346233,0,37,0
62,Ex29,0,44,0,2024-02-28 20:00:29.555438106,0,57,0
63,Ex29,0,909,0,2024-02-28 20:00:30.656866788,0,47,0
64,Ex29,0,43,0,2024-02-28 20:00:31.670035102,0,65,0
65,Ex29,0,46,0,2024-02-28 20:00:32.637665514,0,65,0
66,Ex29,0,4025,8,2024-02-28 20:00:33.620152733,0,37,0
67,Ex29,1,2196,4,2024-02-28 20:00:34.838134307,0,43,0
68,Ex29,0,3923,7,2024-02-28 20:00:35.760851996,0,321,0
69,Ex29,1,6151,12,2024-02-28 20:00:36.829275353,0,77,0
70,Ex29,0,25,0,2024-02-28 20:00:37.677125026,0,23,0
71,Ex29,0,25,0,2024-02-28 20:00:38.686674150,0,33,0
72,Ex29,0,24,0,2024-02-28 20:00:39.748596386,0,34,0
73,Ex29,0,26,0,2024-02-28 20:00:40.747617007,0,35,0
74,Ex29,0,40,0,2024-02-28 20:00:42.140699012,0,37,0
75,Ex29,0,43,0,2024-02-28 20:00:43.986750990,3,2931,5
76,Ex29,0,44,0,2024-02-28 20:00:45.675742543,0,56,0
77,Ex29,0,41,0,2024-02-28 20:00:49.869532454,0,154,0
78,Ex29,0,58,0,2024-02-28 20:00:50.750126833,0,55,0
79,Ex29,0,55,0,2024-02-28 20:00:51.026714949,0,60,0
80,Ex29,0,45,0,2024-02-28 20:00:51.215390945,0,334,0
81,Ex29,0,40,0,2024-02-28 20:00:51.873416944,0,35,0
82,Ex29,0,43,0,2024-02-28 20:00:52.181469627,0,48,0
83,Ex29,0,43,0,2024-02-28 20:00:55.801903913,0,58,0
84,Ex29,0,38,0,2024-02-28 20:00:56.733395864,0,62,0
85,Ex29,0,2660,5,2024-02-28 20:00:57.992744533,0,315,0
86,Ex29,0,42,0,2024-02-28 20:00:58.640083257,0,65,0
87,Ex29,0,41,0,2024-02-28 20:01:00.654090724,0,39,0
88,Ex29,0,99,0,2024-02-28 20:01:02.207379625,0,55,0
89,Ex29,1,3984,7,2024-02-28 20:01:02.537953766,0,60,0
90,Ex29,0,38,0,2024-02-28 20:01:03.121841229,0,39,0
91,Ex29,0,42,0,2024-02-28 20:01:04.016459710,0,43,0
92,Ex29,0,1476,2,2024-02-28 20:01:04.184933960,0,61,0
93,Ex29,0,322,0,2024-02-28 20:01:04.371123330,0,42,0
94,Ex29,0,34,0,2024-02-28 20:01:04.547588131,0,56,0
95,Ex29,0,31,0,2024-02-28 20:01:04.718125741,0,22,0
96,Ex29,0,1767,3,2024-02-28 20:01:04.932287971,0,272,0
97,Ex29,0,24,0,2024-02-28 20:01:06.107888555,0,23,0
98,Ex29,0,4313,8,2024-02-28 20:01:06.879079249,0,129,0
99,Ex29,0,23,0,2024-02-28 20:01:09.345769992,0,24,0
100,Ex29,0,292,0,2024-02-28 20:01:10.331958291,0,49,0
101,Ex29,1,1587,3,2024-02-28 20:01:10.711964467,0,39,0
102,Ex29,0,4847,9,2024-02-28 20:01:11.089537254,0,24,0
103,Ex29,0,26,0,2024-02-28 20:01:11.367915609,0,38,0
104,Ex29,5,689,1,2024-02-28 20:01:12.281109703,0,34,0
105,Ex29,1,8201,16,2024-02-28 20:01:13.124681537,0,25,0
106,Ex29,0,23,0,2024-02-28 20:01:14.928800120,0,21,0
107,Ex29,1,4280,8,2024-02-28 20:01:17.608722441,0,65,0
108,Ex29,0,56,0,2024-02-28 20:01:19.971884466,0,54,0
109,Ex29,0,42,0,2024-02-28 20:01:20.692504516,0,42,0
110,Ex29,0,54,0,2024-02-28 20:01:21.220750723,0,71,0
111,Ex29,0,42,0,2024-02-28 20:01:21.410530230,0,62,0
112,Ex29,0,38,0,2024-02-28 20:01:21.584938851,0,32,0
113,Ex29,0,52,0,2024-02-28 20:01:21.755399393,0,40,0
114,Ex29,0,48,0,2024-02-28 20:01:22.230833064,0,169,0
115,Ex29,0,45,0,2024-02-28 20:01:23.258005794,0,42,0
116,Ex29,0,37,0,2024-02-28 20:01:24.258069203,0,37,0
117,Ex29,0,41,0,2024-02-28 20:01:25.270110645,0,41,0
118,Ex29,0,45,0,2024-02-28 20:01:26.505955330,0,61,0
119,Ex29,0,51,0,2024-02-28 20:01:27.648730909,0,40,0
120,Ex29,0,46,0,2024-02-28 20:01:30.455011822,0,43,0
121,Ex29,0,39,0,2024-02-28 20:01:30.804528843,0,63,0
122,Ex29,0,45,0,2024-02-28 20:01:30.980246052,0,38,0
123,Ex29,0,54,0,2024-02-28 20:01:31.351950472,0,75,0
124,Ex29,0,2053,4,2024-02-28 20:01:32.360181675,0,67,0
125,Ex29,0,37,0,2024-02-28 20:01:33.380927165,0,60,0
126,Ex29,0,60,0,2024-02-28 20:01:35.509586791,0,38,0
127,Ex29,0,40,0,2024-02-28 20:01:39.523937272,0,68,0
128,Ex29,0,41,0,2024-02-28 20:01:40.910481481,0,69,0
129,Ex29,0,44,0,2024-02-28 20:01:41.252726032,0,62,0
130,Ex29,0,89,0,2024-02-28 20:01:41.738791851,0,35,0
131,Ex29,0,39,0,2024-02-28 20:01:42.734493356,0,45,0
132,Ex29,0,36,0,2024-02-28 20:01:42.932884173,0,35,0
133,Ex29,2,4190,8,2024-02-28 20:01:43.181618599,0,68,0
134,Ex29,0,50,0,2024-02-28 20:01:43.385646811,0,46,0
135,Ex29,0,49,0,2024-02-28 20:01:43.737691908,0,48,0
136,Ex29,0,45,0,2024-02-28 20:01:44.757223497,0,51,0
137,Ex29,0,41,0,2024-02-28 20:01:45.935449589,0,43,0
138,Ex29,0,44,0,2024-02-28 20:01:46.774557573,0,45,0
139,Ex29,0,2246,4,2024-02-28 20:01:47.886110735,0,53,0
140,Ex29,0,44,0,2024-02-28 20:01:48.927576613,0,63,0
141,Ex29,0,44,0,2024-02-28 20:01:49.828532503,0,62,0
142,Ex29,1,3495,6,2024-02-28 20:01:50.816289082,0,336,0
143,Ex29,0,47,0,2024-02-28 20:01:51.827011762,0,60,0
144,Ex29,0,45,0,2024-02-28 20:01:52.845290624,0,42,0
145,Ex29,3,1047,2,2024-02-28 20:01:53.856152408,0,47,0
146,Ex29,0,44,0,2024-02-28 20:01:54.866818489,0,61,0
147,Ex29,0,45,0,2024-02-28 20:01:55.883289618,0,64,0
148,Ex29,0,45,0,2024-02-28 20:01:57.246245319,0,61,0
149,Ex29,0,44,0,2024-02-28 20:01:59.271819292,0,60,0
150,Ex29,0,42,0,2024-02-28 20:01:59.720458439,0,39,0
151,Ex29,0,38,0,2024-02-28 20:01:59.941160407,0,35,0
152,Ex29,0,46,0,2024-02-28 20:02:01.119656704,0,43,0
153,Ex29,0,43,0,2024-02-28 20:02:01.977494698,0,62,0
154,Ex29,0,39,0,2024-02-28 20:02:03.148993510,0,31,0
155,Ex29,0,1724,3,2024-02-28 20:02:04.045946477,0,64,0
156,Ex29,0,43,0,2024-02-28 20:02:05.016899169,0,63,0
157,Ex29,0,2882,5,2024-02-28 20:02:06.409693626,0,61,0
158,Ex29,0,531,0,2024-02-28 20:02:08.198787687,0,71,0
159,Ex29,0,44,0,2024-02-28 20:02:08.452648174,0,41,0
160,Ex29,0,2386,4,2024-02-28 20:02:09.071222844,0,42,0
161,Ex29,0,35,0,2024-02-28 20:02:10.170017206,0,43,0
162,Ex29,0,41,0,2024-02-28 20:02:11.146089853,0,38,0
163,Ex29,0,42,0,2024-02-28 20:02:12.110339311,0,44,0
164,Ex29,0,38,0,2024-02-28 20:02:13.117395108,0,39,0
165,Ex29,0,531,1,2024-02-28 20:02:14.132486769,0,60,0
166,Ex29,0,51,0,2024-02-28 20:02:15.140985655,0,45,0
167,Ex29,0,42,0,2024-02-28 20:02:16.169161893,0,62,0
168,Ex29,1,5640,11,2024-02-28 20:02:17.175466437,0,96,0
169,Ex29,0,2485,4,2024-02-28 20:02:18.186526618,0,52,0
170,Ex29,0,41,0,2024-02-28 20:02:19.224530471,0,34,0
171,Ex29,1,2927,5,2024-02-28 20:02:20.316386173,0,67,0
172,Ex29,0,36,0,2024-02-28 20:02:22.340823945,0,40,0
