,ID,downlink deq_qdepth,downlink deq_timedelta,downlink enq_qdepth,time,uplink deq_qdepth,uplink deq_timedelta,uplink enq_qdepth
0,Ex32,0,43,0,2024-02-29 18:37:51.741884583,0,293,0
1,Ex32,0,62,0,2024-02-29 18:37:52.144192771,0,86,0
2,Ex32,0,25,0,2024-02-29 18:37:53.138630187,0,35,0
3,Ex32,0,25,0,2024-02-29 18:37:54.152260871,0,23,0
4,Ex32,0,26,0,2024-02-29 18:37:55.666167739,0,34,0
5,Ex32,0,25,0,2024-02-29 18:37:56.613351820,0,33,0
6,Ex32,0,50,0,2024-02-29 18:37:57.634023325,0,231,0
7,Ex32,0,25,0,2024-02-29 18:37:58.635376596,0,341,0
8,Ex32,0,23,0,2024-02-29 18:37:59.647268663,0,22,0
9,Ex32,0,24,0,2024-02-29 18:38:00.710054861,0,23,0
10,Ex32,0,35,0,2024-02-29 18:38:01.688212441,0,33,0
11,Ex32,0,282,0,2024-02-29 18:38:02.697869459,0,22,0
12,Ex32,0,230,0,2024-02-29 18:38:03.707523556,0,35,0
13,Ex32,11,4520,9,2024-02-29 18:38:04.745033737,0,220,0
14,Ex32,10,11974,23,2024-02-29 18:38:05.753897026,0,28,0
15,Ex32,62,23340,46,2024-02-29 18:38:06.787069348,0,39,0
16,Ex32,34,20811,41,2024-02-29 18:38:07.794882343,0,34,0
17,Ex32,57,26641,53,2024-02-29 18:38:08.805570362,0,34,0
18,Ex32,4,4319,8,2024-02-29 18:38:09.806480779,0,37,0
19,Ex32,2,2646,5,2024-02-29 18:38:10.830266026,0,36,0
20,Ex32,3,3215,6,2024-02-29 18:38:11.831882111,0,26,0
21,Ex32,7,6060,12,2024-02-29 18:38:12.834944100,0,32,0
22,Ex32,30,15792,31,2024-02-29 18:38:13.870759211,0,136,0
23,Ex32,44,26708,53,2024-02-29 18:38:14.882515057,0,861,1
24,Ex32,0,25,0,2024-02-29 18:38:15.868763104,0,34,0
25,Ex32,7,5632,11,2024-02-29 18:38:16.904797543,0,23,0
26,Ex32,17,7356,14,2024-02-29 18:38:17.896733604,0,37,0
27,Ex32,8,1384,2,2024-02-29 18:38:18.906362015,0,41,0
28,Ex32,8,6043,12,2024-02-29 18:38:19.936723881,0,37,0
29,Ex32,9,5489,10,2024-02-29 18:38:20.940251546,0,25,0
30,Ex32,0,251,0,2024-02-29 18:38:21.940853408,0,34,0
31,Ex32,0,467,0,2024-02-29 18:38:22.965104677,0,33,0
32,Ex32,1,148,0,2024-02-29 18:38:23.974107533,0,26,0
33,Ex32,10,4354,8,2024-02-29 18:38:25.001137563,0,24,0
34,Ex32,0,753,1,2024-02-29 18:38:26.004102361,0,23,0
35,Ex32,0,1353,2,2024-02-29 18:38:27.017007640,0,24,0
36,Ex32,17,11705,23,2024-02-29 18:38:28.074458196,0,39,0
37,Ex32,3,6605,13,2024-02-29 18:38:29.070937484,0,40,0
38,Ex32,0,1301,2,2024-02-29 18:38:30.128845294,0,25,0
39,Ex32,0,20,0,2024-02-29 18:38:31.079857219,0,35,0
40,Ex32,0,3230,6,2024-02-29 18:38:32.099659802,0,25,0
41,Ex32,17,3436,2,2024-02-29 18:38:33.106626745,0,22,0
42,Ex32,3,6087,12,2024-02-29 18:38:34.133660189,0,25,0
43,Ex32,1,6524,13,2024-02-29 18:38:35.323195937,0,23,0
44,Ex32,8,1275,2,2024-02-29 18:38:36.149550788,0,200,0
45,Ex32,1,174,0,2024-02-29 18:38:37.171059381,0,35,0
46,Ex32,0,24,0,2024-02-29 18:38:38.222563621,3,5241,10
47,Ex32,0,23,0,2024-02-29 18:38:39.216734019,0,34,0
48,Ex32,0,967,1,2024-02-29 18:38:40.239903796,0,37,0
49,Ex32,63,29395,58,2024-02-29 18:38:41.268980588,0,25,0
50,Ex32,0,1873,3,2024-02-29 18:38:42.254730574,0,38,0
51,Ex32,0,746,1,2024-02-29 18:38:43.272430900,1,1516,2
52,Ex32,2,4386,9,2024-02-29 18:38:44.301220922,0,67,0
53,Ex32,0,338,0,2024-02-29 18:38:45.304941140,0,21,0
54,Ex32,3,4746,9,2024-02-29 18:38:46.452852543,0,26,0
55,Ex32,16,8147,16,2024-02-29 18:38:47.338036660,0,27,0
56,Ex32,1,5469,10,2024-02-29 18:38:48.366958566,0,24,0
57,Ex32,5,4625,9,2024-02-29 18:38:49.363932987,0,63,0
58,Ex32,15,3729,7,2024-02-29 18:38:50.393483075,0,44,0
59,Ex32,1,6266,12,2024-02-29 18:38:51.401766497,0,39,0
60,Ex32,0,5317,10,2024-02-29 18:38:52.406282505,0,38,0
61,Ex32,4,3462,6,2024-02-29 18:38:53.429834427,0,61,0
62,Ex32,0,3727,7,2024-02-29 18:38:54.433238154,0,24,0
63,Ex32,0,25,0,2024-02-29 18:38:55.442402410,0,732,1
64,Ex32,0,23,0,2024-02-29 18:38:56.456520455,0,37,0
65,Ex32,2,2578,5,2024-02-29 18:38:57.471936943,0,23,0
66,Ex32,13,5154,10,2024-02-29 18:38:58.505183282,0,48,0
67,Ex32,0,5133,10,2024-02-29 18:38:59.541828435,0,20,0
