,ID,downlink deq_qdepth,downlink deq_timedelta,downlink enq_qdepth,time,uplink deq_qdepth,uplink deq_timedelta,uplink enq_qdepth
0,Ex16,1,4199,8,2024-01-24 18:08:00.997076948,0,66,0
1,Ex16,0,22,0,2024-01-24 18:08:01.296684319,0,37,0
2,Ex16,9,3610,7,2024-01-24 18:08:02.330646610,0,24,0
3,Ex16,0,22,0,2024-01-24 18:08:03.365926362,0,23,0
4,Ex16,0,4208,8,2024-01-24 18:08:04.373237946,0,37,0
5,Ex16,4,582,1,2024-01-24 18:08:05.374464158,0,24,0
6,Ex16,5,6603,13,2024-01-24 18:08:06.412919179,0,21,0
7,Ex16,20,2376,0,2024-01-24 18:08:08.011335321,0,21,0
8,Ex16,0,3662,7,2024-01-24 18:08:08.849028815,0,36,0
9,Ex16,0,23,0,2024-01-24 18:08:09.874158366,0,26,0
10,Ex16,0,25,0,2024-01-24 18:08:10.915687263,0,1957,3
11,Ex16,0,41,0,2024-01-24 18:08:11.942919770,0,39,0
12,Ex16,0,45,0,2024-01-24 18:08:12.947996432,0,43,0
13,Ex16,0,62,0,2024-01-24 18:08:13.965252513,0,64,0
14,Ex16,0,279,0,2024-01-24 18:08:14.990965994,0,67,0
15,Ex16,0,43,0,2024-01-24 18:08:16.012845390,0,66,0
16,Ex16,0,39,0,2024-01-24 18:08:17.032866525,0,57,0
17,Ex16,0,46,0,2024-01-24 18:08:18.051420395,0,158,0
18,Ex16,0,265,0,2024-01-24 18:08:19.066201107,0,39,0
19,Ex16,0,39,0,2024-01-24 18:08:20.091949868,0,38,0
20,Ex16,0,26,0,2024-01-24 18:08:21.096346771,0,23,0
21,Ex16,0,25,0,2024-01-24 18:08:22.107601333,0,35,0
22,Ex16,0,22,0,2024-01-24 18:08:23.110329688,0,22,0
23,Ex16,0,24,0,2024-01-24 18:08:24.128950580,0,24,0
24,Ex16,0,34,0,2024-01-24 18:08:25.143599424,0,33,0
25,Ex16,0,40,0,2024-01-24 18:08:26.172481294,0,46,0
26,Ex16,0,71,0,2024-01-24 18:08:27.177286423,0,41,0
27,Ex16,0,41,0,2024-01-24 18:08:28.179193499,0,43,0
28,Ex16,0,38,0,2024-01-24 18:08:29.196893674,0,38,0
29,Ex16,0,63,0,2024-01-24 18:08:30.210053530,0,43,0
30,Ex16,3,903,1,2024-01-24 18:08:31.229063015,0,173,0
31,Ex16,0,55,0,2024-01-24 18:08:32.235688080,0,68,0
32,Ex16,0,590,1,2024-01-24 18:08:33.247470540,0,27,0
33,Ex16,0,101,0,2024-01-24 18:08:34.269952974,0,19,0
34,Ex16,0,23,0,2024-01-24 18:08:35.300580822,0,34,0
35,Ex16,6,984,2,2024-01-24 18:08:36.309056334,0,24,0
36,Ex16,0,3141,6,2024-01-24 18:08:37.348218110,0,144,0
37,Ex16,0,95,0,2024-01-24 18:08:38.367606528,0,26,0
38,Ex16,9,7814,15,2024-01-24 18:08:39.491070851,0,254,0
39,Ex16,0,25,0,2024-01-24 18:08:40.408347767,0,34,0
40,Ex16,0,23,0,2024-01-24 18:08:41.431952715,0,34,0
41,Ex16,0,44,0,2024-01-24 18:08:42.450195069,0,37,0
42,Ex16,1,3980,7,2024-01-24 18:08:43.484484286,0,407,0
43,Ex16,0,19,0,2024-01-24 18:08:44.509052242,0,35,0
44,Ex16,3,4808,9,2024-01-24 18:08:45.622423463,0,28,0
45,Ex16,2,5941,11,2024-01-24 18:08:46.576763140,0,547,1
46,Ex16,2,5835,11,2024-01-24 18:08:47.568317347,0,62,0
47,Ex16,0,2388,4,2024-01-24 18:08:48.606328881,0,22,0
48,Ex16,1,2505,4,2024-01-24 18:08:49.642863690,0,37,0
49,Ex16,1,540,1,2024-01-24 18:08:50.765650310,0,38,0
50,Ex16,3,6431,12,2024-01-24 18:08:51.731916149,0,36,0
51,Ex16,36,15480,30,2024-01-24 18:08:52.743585874,0,35,0
52,Ex16,45,18714,37,2024-01-24 18:08:53.777018542,0,24,0
53,Ex16,32,8122,16,2024-01-24 18:08:54.770225720,0,28,0
54,Ex16,11,3418,6,2024-01-24 18:08:55.815291892,0,522,0
55,Ex16,6,6532,13,2024-01-24 18:08:58.933557878,1,2672,5
56,Ex16,12,4540,9,2024-01-24 18:08:59.113009337,1,683,1
57,Ex16,15,6610,13,2024-01-24 18:08:59.959377524,0,34,0
58,Ex16,16,4723,9,2024-01-24 18:09:00.995911519,0,38,0
59,Ex16,1,1281,2,2024-01-24 18:09:02.017979044,0,23,0
60,Ex16,1,1174,2,2024-01-24 18:09:03.090565611,0,24,0
61,Ex16,4,5923,11,2024-01-24 18:09:04.096792701,0,217,0
62,Ex16,23,5108,10,2024-01-24 18:09:05.133159294,0,38,0
63,Ex16,2,4151,8,2024-01-24 18:09:09.295385724,0,24,0
64,Ex16,51,28214,56,2024-01-24 18:09:09.479061582,1,916,1
65,Ex16,11,5780,11,2024-01-24 18:09:09.646642603,1,239,0
66,Ex16,62,28215,56,2024-01-24 18:09:09.844713121,0,33,0
67,Ex16,1,4852,9,2024-01-24 18:09:10.307324217,0,38,0
68,Ex16,6,966,1,2024-01-24 18:09:11.340336994,0,25,0
69,Ex16,0,21,0,2024-01-24 18:09:12.368963939,0,19,0
70,Ex16,9,7053,14,2024-01-24 18:09:13.403390116,0,40,0
71,Ex16,7,2162,4,2024-01-24 18:09:14.444214631,0,37,0
72,Ex16,2,369,0,2024-01-24 18:09:15.475694891,0,39,0
73,Ex16,11,3083,6,2024-01-24 18:09:16.532236450,1,325,0
74,Ex16,6,4644,9,2024-01-24 18:09:17.586477147,0,26,0
75,Ex16,23,9247,18,2024-01-24 18:09:18.633768057,0,334,0
76,Ex16,28,14087,28,2024-01-24 18:09:19.693774169,0,38,0
77,Ex16,45,25095,50,2024-01-24 18:09:20.729930642,1,305,0
78,Ex16,54,30183,60,2024-01-24 18:09:21.790286541,0,28,0
79,Ex16,63,31460,62,2024-01-24 18:09:22.876107962,0,38,0
80,Ex16,11,9008,17,2024-01-24 18:09:23.839653506,0,404,0
81,Ex16,15,5054,10,2024-01-24 18:09:24.896607030,1,411,0
82,Ex16,60,27605,55,2024-01-24 18:09:25.913152662,1,259,0
83,Ex16,19,5250,10,2024-01-24 18:09:26.950097491,0,22,0
84,Ex16,1,8217,16,2024-01-24 18:09:27.997780438,0,58,0
85,Ex16,0,27,0,2024-01-24 18:09:29.028048434,0,34,0
86,Ex16,19,8593,17,2024-01-24 18:09:30.109482262,0,24,0
87,Ex16,27,5037,10,2024-01-24 18:09:31.082996593,0,40,0
88,Ex16,33,10418,20,2024-01-24 18:09:32.098814148,1,544,1
89,Ex16,20,8289,16,2024-01-24 18:09:33.114145135,0,37,0
90,Ex16,47,17497,34,2024-01-24 18:09:37.230267340,0,36,0
91,Ex16,1,229,0,2024-01-24 18:09:37.840427611,2,654,1
92,Ex16,0,489,0,2024-01-24 18:09:38.047138456,0,24,0
93,Ex16,12,2705,5,2024-01-24 18:09:38.213297094,0,362,0
94,Ex16,49,19708,39,2024-01-24 18:09:39.262262962,0,39,0
95,Ex16,0,774,1,2024-01-24 18:09:39.443284995,0,35,0
96,Ex16,0,110,0,2024-01-24 18:09:40.277430000,1,819,1
97,Ex16,2,3927,7,2024-01-24 18:09:41.295553080,0,284,0
98,Ex16,0,25,0,2024-01-24 18:09:42.320458280,0,33,0
99,Ex16,7,8282,16,2024-01-24 18:09:43.345607575,0,38,0
100,Ex16,14,5643,11,2024-01-24 18:09:44.416159478,0,35,0
101,Ex16,0,753,1,2024-01-24 18:09:45.433520009,0,43,0
102,Ex16,19,11264,22,2024-01-24 18:09:46.480796536,0,62,0
103,Ex16,18,12736,25,2024-01-24 18:09:47.547973837,0,38,0
104,Ex16,63,31663,63,2024-01-24 18:09:48.563817585,0,24,0
105,Ex16,0,21,0,2024-01-24 18:09:49.601109171,0,34,0
106,Ex16,1,3362,6,2024-01-24 18:09:50.621611291,0,26,0
107,Ex16,1,1834,3,2024-01-24 18:09:51.659494709,3,890,1
108,Ex16,10,4598,9,2024-01-24 18:09:52.687066205,0,33,0
109,Ex16,0,24,0,2024-01-24 18:09:53.682173850,0,24,0
110,Ex16,3,7328,14,2024-01-24 18:09:54.712184007,1,561,1
111,Ex16,9,7713,15,2024-01-24 18:09:55.734502210,0,39,0
112,Ex16,5,3756,7,2024-01-24 18:09:56.760255872,0,23,0
113,Ex16,63,24359,48,2024-01-24 18:09:57.778805861,0,164,0
114,Ex16,8,1010,2,2024-01-24 18:09:58.798893366,0,33,0
115,Ex16,9,5413,10,2024-01-24 18:09:59.849668363,0,28,0
116,Ex16,7,1032,2,2024-01-24 18:10:00.901123806,0,36,0
117,Ex16,7,2039,4,2024-01-24 18:10:01.986804030,0,649,1
118,Ex16,2,4811,9,2024-01-24 18:10:03.026882518,0,24,0
119,Ex16,2,4536,9,2024-01-24 18:10:04.051180386,0,25,0
120,Ex16,1,132,0,2024-01-24 18:10:05.094131076,0,21,0
121,Ex16,0,22,0,2024-01-24 18:10:06.396526134,0,33,0
122,Ex16,0,33,0,2024-01-24 18:10:07.365064669,4,2621,5
123,Ex16,0,21,0,2024-01-24 18:10:08.380481650,0,344,0
124,Ex16,0,23,0,2024-01-24 18:10:09.398055234,0,33,0
125,Ex16,4,3670,7,2024-01-24 18:10:10.448187452,0,36,0
126,Ex16,0,771,1,2024-01-24 18:10:11.468149310,0,33,0
127,Ex16,2,7704,15,2024-01-24 18:10:12.480698365,0,25,0
128,Ex16,0,24,0,2024-01-24 18:10:13.503350612,0,23,0
129,Ex16,2,1265,2,2024-01-24 18:10:14.526234232,0,25,0
130,Ex16,0,27,0,2024-01-24 18:10:15.549211284,0,22,0
131,Ex16,0,35,0,2024-01-24 18:10:16.569877875,0,38,0
132,Ex16,1,2490,4,2024-01-24 18:10:17.643507033,0,26,0
133,Ex16,0,24,0,2024-01-24 18:10:18.630287515,0,342,0
134,Ex16,2,1083,2,2024-01-24 18:10:19.670008251,0,375,0
135,Ex16,10,1919,3,2024-01-24 18:10:20.683520544,0,25,0
136,Ex16,0,21,0,2024-01-24 18:10:21.713894102,0,28,0
137,Ex16,0,128,0,2024-01-24 18:10:22.741597487,0,80,0
138,Ex16,5,1339,2,2024-01-24 18:10:23.764936156,0,55,0
139,Ex16,0,19,0,2024-01-24 18:10:24.782549631,0,35,0
140,Ex16,0,3489,6,2024-01-24 18:10:25.799888967,0,26,0
141,Ex16,0,21,0,2024-01-24 18:10:26.812591172,0,28,0
142,Ex16,0,621,1,2024-01-24 18:10:27.837141590,0,39,0
143,Ex16,10,1884,3,2024-01-24 18:10:28.849962753,0,25,0
144,Ex16,0,26,0,2024-01-24 18:10:29.879964375,0,407,0
145,Ex16,8,1994,3,2024-01-24 18:10:30.901981463,0,45,0
146,Ex16,13,2385,4,2024-01-24 18:10:31.915285266,0,38,0
147,Ex16,10,4842,9,2024-01-24 18:10:32.969821427,0,39,0
148,Ex16,45,31928,63,2024-01-24 18:10:33.958206430,0,35,0
