,ID,downlink deq_qdepth,downlink deq_timedelta,downlink enq_qdepth,time,uplink deq_qdepth,uplink deq_timedelta,uplink enq_qdepth
0,Ex22,0,22,0,2024-02-26 18:23:41.823366170,0,34,0
1,Ex22,0,36,0,2024-02-26 18:23:42.220232396,0,61,0
2,Ex22,0,20,0,2024-02-26 18:23:43.227790596,0,35,0
3,Ex22,5,3780,7,2024-02-26 18:23:44.250950101,0,34,0
4,Ex22,1,1856,3,2024-02-26 18:23:45.253980297,0,37,0
5,Ex22,1,3184,6,2024-02-26 18:23:46.278729284,0,39,0
6,Ex22,3,2783,5,2024-02-26 18:23:47.293695123,0,34,0
7,Ex22,0,428,0,2024-02-26 18:23:48.335552427,0,39,0
8,Ex22,0,1234,2,2024-02-26 18:23:49.343905766,0,35,0
9,Ex22,0,1296,2,2024-02-26 18:23:50.333213606,0,36,0
10,Ex22,12,7280,14,2024-02-26 18:23:51.356641273,0,24,0
11,Ex22,7,4246,8,2024-02-26 18:23:52.405433960,0,34,0
12,Ex22,3,4016,8,2024-02-26 18:23:53.385791571,0,54,0
13,Ex22,2,8768,17,2024-02-26 18:23:54.682523236,0,332,0
14,Ex22,2,5106,10,2024-02-26 18:23:55.864890337,0,146,0
15,Ex22,27,6135,12,2024-02-26 18:23:56.892669837,0,42,0
16,Ex22,13,1801,3,2024-02-26 18:23:57.930660520,0,169,0
17,Ex22,0,4370,8,2024-02-26 18:23:58.921470085,2,468,0
18,Ex22,9,1688,3,2024-02-26 18:23:59.930284091,0,21,0
19,Ex22,27,13221,26,2024-02-26 18:24:00.968646550,0,312,0
20,Ex22,0,346,0,2024-02-26 18:24:02.029833515,0,404,0
21,Ex22,0,24,0,2024-02-26 18:24:02.999154625,0,21,0
22,Ex22,37,16226,32,2024-02-26 18:24:04.066887367,0,294,0
23,Ex22,0,702,1,2024-02-26 18:24:05.087512145,3,529,1
24,Ex22,0,24,0,2024-02-26 18:24:06.105897715,0,193,0
25,Ex22,0,24,0,2024-02-26 18:24:07.136999769,0,27,0
26,Ex22,6,3235,6,2024-02-26 18:24:08.181062502,0,23,0
