ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI
1,200.18.102.102,172.64.150.28,65436,443,IP,UDP,816.8998748435545,0.3196235223787167449139280125,2610812,3196,1671.4545454545455,2.0460947503201026,1562,0.6540737892376681614349775785
2,172.64.150.28,200.18.102.102,443,65436,IP,UDP,419.2386124737211,0.3578983357868909919383105503,1196507,2854,485.2015409570154,1.1573398215733983,2466,0.4142328405679513184584178499
3,200.18.102.102,200.18.102.1,63665,53,IP,UDP,89.0,0,89,1,89.0,1.0,1,0
4,200.18.102.102,200.18.102.1,57872,53,IP,UDP,89.0,0,89,1,89.0,1.0,1,0
5,2801:b0:b0:116:f1a2:45bb:19b:adb8,2801:b0:b0:116::1,57872,53,IPv6,UDP,109.0,0,109,1,109.0,1.0,1,0
6,2801:b0:b0:116:f1a2:45bb:19b:adb8,2801:b0:b0:116::1,63665,53,IPv6,UDP,109.0,0,109,1,109.0,1.0,1,0
7,200.18.102.1,200.18.102.102,53,57872,IP,UDP,293.0,0,293,1,293.0,1.0,1,0
8,200.18.102.1,200.18.102.102,53,63665,IP,UDP,229.0,0,229,1,229.0,1.0,1,0
9,2801:b0:b0:116::1,2801:b0:b0:116:f1a2:45bb:19b:adb8,53,57872,IPv6,UDP,313.0,0,313,1,313.0,1.0,1,0
10,200.18.102.102,13.89.179.10,57665,443,IP,TCP,336.05263157894734,0.1006841111111111111111111111,6385,19,456.07142857142856,1.3571428571428572,14,0.1234858461538461538461538462
11,2801:b0:b0:116::1,2801:b0:b0:116:f1a2:45bb:19b:adb8,53,63665,IPv6,UDP,246.0,0,246,1,246.0,1.0,1,0
12,13.89.179.10,200.18.102.102,443,57665,IP,TCP,392.93333333333334,0.1181895714285714285714285714,5894,15,491.1666666666667,1.25,12,0.1504230909090909090909090909
13,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:809::200e,62470,443,IPv6,UDP,347.10614525139664,1.125738121923937360178970917,310660,895,422.6666666666667,1.217687074829932,735,1.349134232970027247956403270
14,2800:3f0:4001:809::200e,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,62470,IPv6,UDP,219.92529348986125,1.075210449786324786324786325,206070,937,240.45507584597433,1.0933488914819136,857,1.175697407710280373831775701
15,162.247.241.14,200.18.102.102,443,57499,IP,TCP,145.0,11.95796275,12325,85,352.14285714285717,2.4285714285714284,35,29.54320208823529411764705882
16,200.18.102.102,162.247.241.14,57499,443,IP,TCP,285.8941176470588,11.95796216666666666666666667,24301,85,467.3269230769231,1.6346153846153846,52,19.39900945098039215686274510
17,162.247.241.14,200.18.102.102,443,57498,IP,TCP,145.0,11.95881370238095238095238095,12325,85,352.14285714285717,2.4285714285714284,35,29.54530444117647058823529412
18,200.18.102.102,162.247.241.14,57498,443,IP,TCP,285.70588235294116,11.95881239285714285714285714,24285,85,467.0192307692308,1.6346153846153846,52,19.39664929411764705882352941
19,200.18.102.63,239.255.255.250,59495,1900,IP,UDP,167.75,1.023813666666666666666666667,671,4,167.75,1.0,4,1.023813666666666666666666667
20,2606:4700:7::a29f:8256,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,55254,IPv6,TCP,100.28954423592494,2.715109927419354838709677419,37408,373,138.0369003690037,1.3763837638376384,271,3.740814348148148148148148148
21,2801:b0:b0:116:f1a2:45bb:19b:adb8,2606:4700:7::a29f:8256,55254,443,IPv6,TCP,109.71428571428571,4.261648962025316455696202532,26112,238,502.15384615384613,4.576923076923077,52,19.34465896078431372549019608
22,200.18.102.39,200.18.102.102,37794,5000,IP,UDP,1116.136564321215,0.0005718242254516096477949338985,44240305,39637,1273.5787488844749,1.1410599648789475,34737,0.0006524880527406725011515430677
23,2800:3f0:4001:810::200a,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,49289,IPv6,UDP,175.4372881355932,3.428495639455782312925170068,51754,295,208.68548387096774,1.189516129032258,248,4.048659287449392712550607287
24,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:810::200a,49289,443,IPv6,UDP,179.6925925925926,3.747139353159851301115241636,48517,270,245.03535353535352,1.3636363636363635,198,5.076253482233502538071065990
25,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:831::2003,59624,443,IPv6,UDP,258.61538461538464,0.09207241666666666666666666667,3362,13,280.1666666666667,1.0833333333333333,12,0.1004426363636363636363636364
26,2800:3f0:4001:831::2003,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,59624,IPv6,UDP,373.35714285714283,0.08225676923076923076923076923,5227,14,402.0769230769231,1.0769230769230769,13,0.0891115
27,200.18.102.102,177.54.145.72,55175,443,IP,TCP,54.92727272727273,9.284091119266055045871559633,6042,110,355.4117647058824,6.470588235294118,17,50.7246644375
28,177.54.145.72,200.18.102.102,443,55175,IP,TCP,65.56363636363636,9.284080678899082568807339450,7212,110,7212.0,110.0,1,0
29,200.18.102.102,200.18.102.1,50792,53,IP,UDP,96.0,0,96,1,96.0,1.0,1,0
30,200.18.102.102,200.18.102.1,62318,53,IP,UDP,96.0,0,96,1,96.0,1.0,1,0
31,200.18.102.1,200.18.102.102,53,50792,IP,UDP,192.0,0,192,1,192.0,1.0,1,0
32,200.18.102.1,200.18.102.102,53,62318,IP,UDP,183.0,0,183,1,183.0,1.0,1,0
33,200.18.102.102,44.197.90.221,57669,443,IP,TCP,185.7,11.19611933333333333333333333,1857,10,265.2857142857143,1.4285714285714286,7,0.1326453333333333333333333333
34,44.197.90.221,200.18.102.102,443,57669,IP,TCP,577.6666666666666,5.509924090909090909090909091,6932,12,770.2222222222222,1.3333333333333333,9,7.576145625
35,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:831::2003,56004,443,IPv6,UDP,117.26037735849057,3.824364628787878787878787879,31074,265,117.26037735849057,1.0,265,3.824364628787878787878787879
36,2800:3f0:4001:831::2003,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,56004,IPv6,UDP,117.7622641509434,3.824335609848484848484848485,31207,265,117.7622641509434,1.0,265,3.824335609848484848484848485
37,54.77.52.141,200.18.102.102,80,55171,IP,TCP,76.8,69.99152442857142857142857143,1152,15,192.0,2.5,6,195.9762684
38,200.18.102.102,54.77.52.141,55171,80,IP,TCP,73.26666666666667,69.99492585714285714285714286,1099,15,109.9,1.5,10,108.8809957777777777777777778
