ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI
1,200.18.102.102,172.64.150.28,65436,443,IP,UDP,824.4602626123013,0.3326061223643276875216038714,2385988,2894,1687.4031117397453,2.046676096181047,1414,0.6808524961075725406935598018
2,172.64.150.28,200.18.102.102,443,65436,IP,UDP,424.93375147001177,0.3773383105882352941176470588,1084006,2551,480.4991134751773,1.1307624113475176,2256,0.4267018589800443458980044346
3,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:810::200a,49289,443,IPv6,UDP,166.08860759493672,4.058659063559322033898305085,39363,237,221.14044943820224,1.3314606741573034,178,5.411545418079096045197740113
4,2800:3f0:4001:810::200a,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,49289,IPv6,UDP,151.74906367041197,3.600865977443609022556390977,40517,267,187.5787037037037,1.2361111111111112,216,4.455024883720930232558139535
5,200.18.102.102,162.247.241.14,57132,443,IP,TCP,277.1923076923077,12.43178957142857142857142857,21621,78,470.0217391304348,1.6956521739130435,46,21.27217326666666666666666667
6,200.18.102.102,162.247.241.14,56712,443,IP,TCP,437.3333333333333,0.092283,1312,3,656.0,1.5,2,0.181126
7,162.247.241.14,200.18.102.102,443,57132,IP,TCP,141.73076923076923,12.43175737662337662337662338,11055,78,356.61290322580646,2.5161290322580645,31,27.91695163333333333333333333
8,162.247.241.14,200.18.102.102,443,56712,IP,TCP,169.5,0.06172933333333333333333333333,678,4,226.0,1.3333333333333333,3,0.0868445
9,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1901:0:4d00::,55357,443,IPv6,TCP,89.875,30.96701138709677419354838710,2876,32,92.7741935483871,1.032258064516129,31,31.9992451
10,2600:1901:0:4d00::,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,55357,IPv6,TCP,79.625,30.96704193548387096774193548,2548,32,2548.0,32.0,1,0
11,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:809::200e,62470,443,IPv6,UDP,398.5711759504863,0.8506097778761061946902654867,450784,1131,499.76053215077604,1.253880266075388,902,1.066802496115427302996670366
12,2801:b0:b0:116:f1a2:45bb:19b:adb8,2606:4700:7::a29f:8256,55254,443,IPv6,TCP,110.1743119266055,4.425018188940092165898617512,24018,218,461.88461538461536,4.1923076923076925,52,18.82801856862745098039215686
13,2800:3f0:4001:809::200e,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,62470,IPv6,UDP,216.9171974522293,0.8754039954462659380692167577,238392,1099,230.5531914893617,1.062862669245648,1034,0.9304874995159728944820909971
14,2606:4700:7::a29f:8256,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,55254,IPv6,TCP,101.04692082111437,2.824205385294117647058823529,34457,341,146.62553191489363,1.451063829787234,235,4.103546286324786324786324786
15,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1901:0:47fc::,61378,443,IPv6,UDP,975.6666666666666,0.01832629411764705882352941176,17562,18,2195.25,2.25,8,0.04450671428571428571428571429
