ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI
1,52.208.34.209,200.18.102.102,80,62910,IP,TCP,124.5,0.07776133333333333333333333333,498,4,166.0,1.3333333333333333,3,0.000000
2,200.18.102.102,52.208.34.209,62910,80,IP,TCP,54.0,0.005996,108,2,108.0,2.0,1,0
3,200.18.102.102,104.18.37.228,55984,443,IP,UDP,767.559503784693,0.2953175478443743427970557308,3650513,4756,1314.552754771336,1.71263953907094,2777,0.5058483213256484149855907781
4,104.18.37.228,200.18.102.102,443,55984,IP,UDP,441.4987951807229,0.3760612370112479914301017675,1648998,3735,473.03442340791736,1.0714285714285714,3486,0.4029304616929698708751793400
5,20.185.212.106,200.18.102.102,443,59682,IP,TCP,202.22222222222223,22.19218654838709677419354839,12740,63,335.2631578947368,1.6578947368421053,38,35.96558086486486486486486486
6,200.18.102.102,20.185.212.106,59682,443,IP,TCP,1048.32,18.59154454054054054054054054,78624,75,1404.0,1.3392857142857142,56,25.01407810909090909090909091
7,200.18.102.102,177.54.145.72,59593,443,IP,TCP,54.946308724832214,9.478637939189189189189189189,8187,149,511.6875,9.3125,16,93.522561
8,177.54.145.72,200.18.102.102,443,59593,IP,TCP,65.67785234899328,9.478591452702702702702702703,9786,149,9786.0,149.0,1,0
9,172.217.28.10,200.18.102.102,443,63463,IP,UDP,141.91970802919707,3.295058157509157509157509158,38886,274,148.4198473282443,1.0458015267175573,262,3.446555084291187739463601533
10,200.18.102.102,172.217.28.10,63463,443,IP,UDP,135.7826086956522,3.569614273809523809523809524,34353,253,164.3684210526316,1.2105263157894737,209,4.324724985576923076923076923
11,200.18.102.102,64.233.190.188,59669,5228,IP,TCP,55.72727272727273,42.651524875,1839,33,459.75,8.25,4,109.4162826666666666666666667
12,64.233.190.188,200.18.102.102,5228,59669,IP,TCP,66.24242424242425,42.6514713125,2186,33,728.6666666666666,11.0,3,164.1258135
13,200.18.102.102,142.251.132.238,49220,443,IP,UDP,289.8268792710706,1.240085289954337899543378995,127234,439,336.5978835978836,1.1613756613756614,378,1.440735694960212201591511936
14,200.18.102.102,162.159.130.86,59608,443,IP,TCP,90.58309037900875,4.078496204678362573099415205,31070,343,334.0860215053763,3.6881720430107525,93,15.01264235869565217391304348
15,142.251.132.238,200.18.102.102,443,49220,IP,UDP,203.6949494949495,1.099490550607287449392712551,100829,495,228.63718820861678,1.1224489795918366,441,1.234428027272727272727272727
16,162.159.130.86,200.18.102.102,443,59608,IP,TCP,89.0187617260788,2.621893417293233082706766917,47447,533,121.65897435897436,1.3666666666666667,390,3.585725305912596401028277635
17,200.18.102.102,35.190.80.1,51838,443,IP,UDP,990.25,0.01666705263157894736842105263,19805,20,2475.625,2.5,8,0.04523914285714285714285714286
18,200.18.102.102,35.190.80.1,61804,443,IP,TCP,102.22131147540983,9.423694719008264462809917355,12471,122,103.925,1.0166666666666666,120,9.581968243697478991596638655
19,35.190.80.1,200.18.102.102,443,61804,IP,TCP,78.35433070866142,9.049531650793650793650793651,9951,127,160.5,2.0483870967741935,62,18.69245922950819672131147541
