ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI
455,2800:3f0:4001:822::200e,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,53224,IPv6,UDP,320.375,0.01468113333333333333333333333,5126,16,466.0,1.4545454545454546,11,0.0220217
456,200.18.102.39,200.18.102.102,55303,5000,IP,UDP,1316.0222217769406,0.0003340710149283638913936479311,65677405,49906,4371.790254942422,3.321972974772016,15023,0.001109826521102383171348688590
457,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1901:0:47fc::,52469,443,IPv6,UDP,818.0909090909091,0.01953933333333333333333333333,17998,22,1384.4615384615386,1.6923076923076923,13,0.03419383333333333333333333333
458,2600:1901:0:47fc::,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,52469,IPv6,UDP,271.5882352941176,0.025721625,4617,17,384.75,1.4166666666666667,12,0.03741327272727272727272727273
459,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1901:0:47fc::,59340,443,IPv6,TCP,152.8,8.290256827586206896551724138,4584,30,158.06896551724137,1.0344827586206897,29,8.586337428571428571428571429
460,2600:1901:0:47fc::,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,59340,IPv6,TCP,122.35483870967742,8.014009866666666666666666667,3793,31,210.72222222222223,1.7222222222222223,18,14.14237035294117647058823529
461,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:809::200e,50853,443,IPv6,UDP,635.92,0.2535542083333333333333333333,15898,25,794.9,1.25,20,0.320279
462,2800:3f0:4001:809::200e,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,50853,IPv6,UDP,331.90909090909093,0.2896664761904761904761904762,7302,22,384.3157894736842,1.1578947368421053,19,0.3379442222222222222222222222
463,200.18.102.102,200.18.102.1,55349,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
464,200.18.102.102,200.18.102.1,63373,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
465,200.18.102.102,200.18.102.1,64303,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
466,200.18.102.1,200.18.102.102,53,63373,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
467,200.18.102.1,200.18.102.102,53,55349,IP,UDP,103.0,0,103,1,103.0,1.0,1,0
468,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:81e::200e,62396,443,IPv6,UDP,409.8333333333333,0.02060490909090909090909090909,4918,12,447.09090909090907,1.0909090909090908,11,0.0226654
469,2800:3f0:4001:81e::200e,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,62396,IPv6,UDP,553.7692307692307,0.01379466666666666666666666667,7199,13,654.4545454545455,1.1818181818181819,11,0.0165536
470,200.18.102.1,200.18.102.102,53,64303,IP,UDP,125.0,0,125,1,125.0,1.0,1,0
471,200.18.102.102,200.18.102.1,60899,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
472,200.18.102.102,200.18.102.1,53928,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
473,200.18.102.102,200.18.102.1,60125,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
474,200.18.102.1,200.18.102.102,53,53928,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
475,200.18.102.1,200.18.102.102,53,60899,IP,UDP,103.0,0,103,1,103.0,1.0,1,0
476,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:831::2003,55435,443,IPv6,UDP,258.53846153846155,0.2564640833333333333333333333,3361,13,280.0833333333333,1.0833333333333333,12,0.279779
