ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI
1,142.250.218.170,200.18.102.102,443,64444,IP,UDP,210.42980561555075,3.174248753246753246753246753,97429,463,223.97471264367817,1.064367816091954,435,3.379038995391705069124423963
2,200.18.102.102,142.250.218.170,64444,443,IP,UDP,163.53379953379954,3.426412018691588785046728972,70156,429,206.34117647058824,1.261764705882353,340,4.325971516224188790560471976
3,200.18.102.102,142.251.129.195,49265,443,IP,UDP,99.57386363636364,4.769199931623931623931623932,35050,352,99.57386363636364,1.0,352,4.769199931623931623931623932
4,142.251.129.195,200.18.102.102,443,49265,IP,UDP,100.14971751412429,4.716931107648725212464589235,35453,354,100.71875,1.0056818181818181,352,4.743808207977207977207977208
5,200.18.102.39,200.18.102.102,60283,5000,IP,UDP,1239.4803201155848,0.0003436317951959544879898862200,109809280,88593,2241.280156753888,1.8082418255296566,48994,0.0006213750535790827261037291042
6,20.88.154.174,200.18.102.102,443,61770,IP,TCP,69.19148936170212,11.85803565714285714285714286,9756,141,70.69565217391305,1.0217391304347827,138,12.11770067153284671532846715
7,200.18.102.102,20.88.154.174,61770,443,IP,TCP,82.0,23.38020236619718309859154930,5904,72,5904.0,72.0,1,0
8,200.18.102.102,3.20.69.150,54012,443,IP,TCP,54.666666666666664,32.508191,164,3,54.666666666666664,1.0,3,32.508191
9,3.20.69.150,200.18.102.102,443,54012,IP,TCP,67.75,21.674259,271,4,90.33333333333333,1.3333333333333333,3,9.927632
10,200.18.102.102,142.251.132.238,55059,443,IP,UDP,582.0,0.4785977826086956521739130435,13968,24,634.9090909090909,1.0909090909090908,22,0.5241785238095238095238095238
11,162.159.130.86,200.18.102.102,443,61871,IP,TCP,69.01219512195122,4.084436535452322738386308068,28295,410,104.79629629629629,1.5185185185185186,270,6.210163947955390334572490706
12,200.18.102.102,162.159.130.86,61871,443,IP,TCP,88.74452554744525,6.119135681318681318681318681,24316,274,4863.2,54.8,5,182.609744
13,142.251.132.238,200.18.102.102,443,55059,IP,UDP,358.30434782608694,0.4986200909090909090909090909,8241,23,374.59090909090907,1.0454545454545454,22,0.5223639047619047619047619048
14,200.18.102.102,162.159.133.86,61841,443,IP,TCP,79.39097744360902,12.61440237121212121212121212,10559,133,95.99090909090908,1.209090909090909,110,15.276157
15,162.159.133.86,200.18.102.102,443,61841,IP,TCP,108.77011494252874,9.624789092485549132947976879,18926,174,173.63302752293578,1.5963302752293578,109,15.41748623148148148148148148
16,200.18.102.102,142.251.132.46,63387,443,IP,UDP,173.43957968476357,1.894771943859649122807017544,99034,571,202.52351738241308,1.1676891615541922,489,2.213155754098360655737704918
17,142.251.132.46,200.18.102.102,443,63387,IP,UDP,200.75,1.477445856361149110807113543,146949,732,235.49519230769232,1.1730769230769231,624,1.733558995184590690208667737
18,200.18.102.102,20.185.212.106,53743,443,IP,TCP,638.9705882352941,13.07019363636363636363636364,21725,34,869.0,1.36,25,16.090992375
19,20.185.212.106,200.18.102.102,443,53743,IP,TCP,134.04545454545453,22.19375261904761904761904762,2949,22,268.09090909090907,2.0,11,38.6181985
20,200.18.102.102,177.54.145.72,61907,443,IP,TCP,54.908496732026144,10.94601005921052631578947368,8401,153,289.6896551724138,5.275862068965517,29,59.42119746428571428571428571
21,177.54.145.72,200.18.102.102,443,61907,IP,TCP,65.44736842105263,11.01847527152317880794701987,9948,152,9948.0,152.0,1,0
22,200.18.102.102,200.18.102.1,62612,53,IP,UDP,88.0,0,88,1,88.0,1.0,1,0
23,200.18.102.102,200.133.233.83,62612,53,IP,UDP,88.0,0,88,1,88.0,1.0,1,0
24,200.133.233.83,200.18.102.102,53,62612,IP,UDP,152.0,0,152,1,152.0,1.0,1,0
25,200.18.102.102,13.33.123.122,54038,443,IP,TCP,418.0,11.17301833333333333333333333,4180,10,696.6666666666666,1.6666666666666667,6,0.1141594
26,200.18.102.1,200.18.102.102,53,62612,IP,UDP,152.0,0,152,1,152.0,1.0,1,0
27,13.33.123.122,200.18.102.102,443,54038,IP,TCP,220.875,14.36250657142857142857142857,1767,8,252.42857142857142,1.1428571428571428,7,16.75625766666666666666666667
28,200.18.102.102,2.18.127.238,50698,443,IP,TCP,54.0,3.155298333333333333333333333,378,7,378.0,7.0,1,0
29,200.18.102.102,2.18.127.238,50705,443,IP,TCP,54.0,3.1552875,378,7,378.0,7.0,1,0
30,200.18.102.102,2.18.127.238,50701,443,IP,TCP,54.0,3.157724833333333333333333333,378,7,378.0,7.0,1,0
31,200.18.102.102,2.18.127.238,50702,443,IP,TCP,54.0,3.157689,378,7,378.0,7.0,1,0
32,200.18.102.102,2.18.127.238,50704,443,IP,TCP,54.0,3.1550585,378,7,378.0,7.0,1,0
33,200.18.102.102,2.18.127.238,50700,443,IP,TCP,54.0,3.157496833333333333333333333,378,7,378.0,7.0,1,0
34,200.18.102.102,2.18.127.238,50703,443,IP,TCP,54.0,3.157461666666666666666666667,378,7,378.0,7.0,1,0
35,200.18.102.102,64.233.190.188,52714,5228,IP,TCP,55.75,49.83759716129032258064516129,1784,32,446.0,8.0,4,139.3894606666666666666666667
36,64.233.190.188,200.18.102.102,5228,52714,IP,TCP,66.25,49.83725922580645161290322581,2120,32,706.6666666666666,10.666666666666666,3,209.080263
37,3.226.223.43,200.18.102.102,443,54009,IP,TCP,72.5,0.000158,145,2,72.5,1.0,2,0.000158
38,200.18.102.102,3.226.223.43,54009,443,IP,TCP,54.0,40.033510,108,2,108.0,2.0,1,0
39,200.18.102.102,20.185.212.106,61803,443,IP,TCP,1075.5342465753424,22.97166777777777777777777778,78514,73,1453.962962962963,1.3518518518518519,54,31.20679396226415094339622642
40,20.185.212.106,200.18.102.102,443,61803,IP,TCP,202.98305084745763,28.51665646551724137931034483,11976,59,307.0769230769231,1.5128205128205128,39,43.52542302631578947368421053
41,200.18.102.102,142.251.132.238,53775,443,IP,UDP,332.6363636363636,0.0147933,3659,11,365.9,1.1,10,0.016437
42,142.251.132.238,200.18.102.102,443,53775,IP,UDP,374.90909090909093,0.0137684,4124,11,458.22222222222223,1.2222222222222223,9,0.0172105
43,200.18.102.102,18.64.207.17,53999,443,IP,TCP,54.666666666666664,29.9395792,328,6,164.0,3.0,2,149.697676
44,18.64.207.17,200.18.102.102,443,53999,IP,TCP,68.14285714285714,24.94988366666666666666666667,477,7,159.0,2.3333333333333335,3,74.786697
