ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI
1,200.18.102.29,13.104.105.116,52788,1072,IP,UDP,127.44340091208741,0.01262669743989885306601643638,2822489,22147,148.45048124967127,1.164834586861621,19013,0.01470812336966126656848306333
2,13.104.106.26,200.18.102.4,1026,64815,IP,UDP,1022.9805331454673,0.001270979893443144527166453044,225071062,220015,3146.3508541392903,3.075670310621523,71534,0.003909150022688828932101267946
3,200.18.102.4,13.104.106.26,64815,1026,IP,UDP,134.64909789508854,0.007785710964221077544201587081,4836057,35916,173.50328274674416,1.288558820363793,27873,0.01003242714121699196326061998
4,13.104.105.116,200.18.102.29,1072,52788,IP,UDP,1051.9984296103019,0.001688946047734095178270507299,174173068,165564,3584.1029714379783,3.4069470738332375,48596,0.005754233449963988064615701204
5,200.18.102.4,34.196.233.7,9402,443,IP,TCP,255.97984886649874,0.3519679148764186633039092055,203248,794,255.97984886649874,1.0,794,0.3519679148764186633039092055
6,199.46.35.122,200.18.102.4,443,8094,IP,TCP,78.0,10.00486536733333333333333333,2184,28,2184.0,28.0,1,0
7,200.18.102.4,199.46.35.122,8094,443,IP,TCP,54.0,10.00476592003703703703703704,1512,28,1512.0,28.0,1,0
8,34.196.233.7,200.18.102.4,443,9402,IP,TCP,211.1070110701107,0.5155652821811460258780036969,114420,542,212.67657992565057,1.0074349442379182,538,0.5194056194785847299813780261
9,200.18.102.25,224.0.1.129,319,319,IP,UDP,86.0,1.003715042143884892086330935,23994,279,23994.0,279.0,1,0
10,200.18.102.25,224.0.1.129,320,320,IP,UDP,93.95058139534883,0.4061612572823871906841339156,64638,688,108.63529411764706,1.1563025210084035,595,0.4697521612003367003367003367
11,200.18.102.3,200.18.102.4,22,5153,IP,TCP,98.01556420233463,0.5423279382105263157894736842,50380,514,16793.333333333332,171.33333333333334,3,64.333168456
12,200.18.102.27,224.0.1.129,319,319,IP,UDP,86.0,1.031439664340740740740740741,23306,271,23306.0,271.0,1,0
13,200.18.102.4,20.241.33.111,9363,443,IP,TCP,432.0,3.795582026,2160,5,720.0,1.6666666666666667,3,0.1381540095
14,200.18.102.29,239.255.255.250,58968,1900,IP,UDP,218.0,1.010199076,872,4,872.0,4.0,1,0
15,20.241.33.111,200.18.102.4,443,9363,IP,TCP,169.75,4.993290234,679,4,226.33333333333334,1.3333333333333333,3,7.489935351
16,200.18.102.29,40.119.6.228,58969,123,IP,UDP,90.0,0,90,1,90.0,1.0,1,0
17,200.18.102.4,200.133.233.83,9403,53,IP,TCP,64.83333333333333,0.0228118122,389,6,97.25,1.5,4,0.02893580166666666666666666667
18,200.18.102.4,200.133.233.83,9404,53,IP,TCP,64.83333333333333,0.022072526,389,6,97.25,1.5,4,0.027586287
19,200.18.102.4,200.133.233.83,9405,53,IP,TCP,64.83333333333333,0.0227511418,389,6,97.25,1.5,4,0.03026087166666666666666666667
20,200.18.102.4,52.182.143.208,9256,443,IP,TCP,1237.0,0.1439423154117647058823529412,127411,103,4110.032258064516,3.3225806451612905,31,0.4826935086666666666666666667
21,200.133.233.83,200.18.102.4,53,9403,IP,TCP,104.4,0.0216362955,522,5,522.0,5.0,1,0
22,200.133.233.83,200.18.102.4,53,9404,IP,TCP,95.4,0.02064221975,477,5,477.0,5.0,1,0
23,200.133.233.83,200.18.102.4,53,9405,IP,TCP,104.4,0.0226478065,522,5,522.0,5.0,1,0
24,52.182.143.208,200.18.102.4,443,9256,IP,TCP,66.8695652173913,0.2128144419117647058823529412,4614,69,271.4117647058824,4.0588235294117645,17,0.7844352744375
25,200.18.102.4,239.255.255.250,61572,1900,IP,UDP,217.0,0.996356186,868,4,868.0,4.0,1,0
26,200.18.102.29,20.241.33.111,56414,443,IP,TCP,539.25,13.42451887147368421052631579,10785,20,539.25,1.0,20,13.42451887147368421052631579
27,20.241.33.111,200.18.102.29,443,56414,IP,TCP,171.5,13.41421068131578947368421053,3430,20,343.0,2.0,10,28.31888921611111111111111111
28,200.18.102.29,104.210.1.104,56214,443,IP,TCP,54.44444444444444,31.879845654375,490,9,61.25,1.125,8,36.43410931928571428571428571
29,104.210.1.104,200.18.102.29,443,56214,IP,TCP,180.44444444444446,31.85759752575,1624,9,203.0,1.125,8,36.40868288657142857142857143
30,200.18.102.29,129.6.15.28,58970,123,IP,UDP,90.0,0,90,1,90.0,1.0,1,0
31,162.159.134.234,200.18.102.4,443,9379,IP,TCP,67.6,0.003360436,338,5,112.66666666666667,1.6666666666666667,3,0.0000228705
32,200.18.102.4,162.159.134.234,9379,443,IP,TCP,64.0,0.0004934545,192,3,64.0,1.0,3,0.0004934545
33,200.18.102.35,200.18.102.127,137,137,IP,UDP,92.0,0.6360323728333333333333333333,644,7,644.0,7.0,1,0
34,200.18.102.35,224.0.0.251,5353,5353,IP,UDP,80.0,0.003902146571428571428571428571,640,8,640.0,8.0,1,0
35,200.18.102.102,224.0.0.251,5353,5353,IP,UDP,124.0,0.003998945571428571428571428571,992,8,124.0,1.0,8,0.003998945571428571428571428571
36,fe80::2cb1:eca8:306e:b3e5,ff02::fb,5353,5353,IPv6,UDP,100.0,0.003823918857142857142857142857,800,8,800.0,8.0,1,0
37,fe80::5484:166:46db:330b,ff02::fb,5353,5353,IPv6,UDP,144.0,0.003801495571428571428571428571,1152,8,144.0,1.0,8,0.003801495571428571428571428571
38,fe80::2cb1:eca8:306e:b3e5,ff02::1:3,63643,5355,IPv6,UDP,94.0,0,94,1,94.0,1.0,1,0
39,200.18.102.35,224.0.0.252,63643,5355,IP,UDP,74.0,0,74,1,74.0,1.0,1,0
40,fe80::2cb1:eca8:306e:b3e5,ff02::1:3,49540,5355,IPv6,UDP,94.0,0,94,1,94.0,1.0,1,0
41,200.18.102.35,224.0.0.252,49540,5355,IP,UDP,74.0,0,74,1,74.0,1.0,1,0
42,2801:b0:b0:116:fda9:d4a3:9112:1aff,2800:3f0:4003:c01::bc,9110,5228,IPv6,TCP,78.0,38.416983893,624,8,156.0,2.0,4,59.592345242
43,fe80::2cb1:eca8:306e:b3e5,ff02::1:3,65243,5355,IPv6,UDP,94.0,0,94,1,94.0,1.0,1,0
44,200.18.102.35,224.0.0.252,65243,5355,IP,UDP,74.0,0,74,1,74.0,1.0,1,0
45,fe80::2cb1:eca8:306e:b3e5,ff02::1:3,57105,5355,IPv6,UDP,94.0,0,94,1,94.0,1.0,1,0
46,200.18.102.35,224.0.0.252,57105,5355,IP,UDP,74.0,0,74,1,74.0,1.0,1,0
47,fe80::2cb1:eca8:306e:b3e5,ff02::1:3,58168,5355,IPv6,UDP,94.0,0,94,1,94.0,1.0,1,0
48,200.18.102.35,224.0.0.252,58168,5355,IP,UDP,74.0,0,74,1,74.0,1.0,1,0
49,fe80::2cb1:eca8:306e:b3e5,ff02::1:3,62327,5355,IPv6,UDP,94.0,0,94,1,94.0,1.0,1,0
50,200.18.102.35,224.0.0.252,62327,5355,IP,UDP,74.0,0,74,1,74.0,1.0,1,0
51,fe80::2cb1:eca8:306e:b3e5,ff02::1:3,60425,5355,IPv6,UDP,94.0,0,94,1,94.0,1.0,1,0
52,200.18.102.35,224.0.0.252,60425,5355,IP,UDP,74.0,0,74,1,74.0,1.0,1,0
53,fe80::2cb1:eca8:306e:b3e5,ff02::1:3,62778,5355,IPv6,UDP,94.0,0,94,1,94.0,1.0,1,0
54,200.18.102.35,224.0.0.252,62778,5355,IP,UDP,74.0,0,74,1,74.0,1.0,1,0
55,200.18.102.35,200.18.102.127,138,138,IP,UDP,216.0,2.279071764,432,2,432.0,2.0,1,0
56,200.18.102.102,200.18.102.127,137,137,IP,UDP,92.0,0,92,1,92.0,1.0,1,0
57,2800:3f0:4003:c01::bc,2801:b0:b0:116:fda9:d4a3:9112:1aff,5228,9110,IPv6,TCP,86.25,38.41764524171428571428571429,690,8,230.0,2.6666666666666665,3,89.3895356245
58,2801:b0:b0:116:fda9:d4a3:9112:1aff,2600:1901:1:292::,5129,443,IPv6,TCP,89.64285714285714,18.47582070061538461538461538,1255,14,89.64285714285714,1.0,14,18.47582070061538461538461538
59,2600:1901:1:292::,2801:b0:b0:116:fda9:d4a3:9112:1aff,443,5129,IPv6,TCP,91.71428571428571,18.47068964630769230769230769,1284,14,128.4,1.4,10,26.67988504466666666666666667
60,200.18.102.4,200.133.233.83,9406,53,IP,TCP,61.833333333333336,0.0182178144,371,6,92.75,1.5,4,0.020070020
61,200.18.102.4,200.133.233.83,9407,53,IP,TCP,61.833333333333336,0.0188004486,371,6,92.75,1.5,4,0.020065279
62,200.18.102.4,200.133.233.83,9408,53,IP,TCP,61.833333333333336,0.0187174114,371,6,92.75,1.5,4,0.02042198933333333333333333333
63,200.133.233.83,200.18.102.4,53,9406,IP,TCP,72.6,0.01503017225,363,5,363.0,5.0,1,0
64,200.133.233.83,200.18.102.4,53,9407,IP,TCP,70.2,0.01490357025,351,5,351.0,5.0,1,0
65,200.133.233.83,200.18.102.4,53,9408,IP,TCP,77.0,0.0152861125,385,5,385.0,5.0,1,0
