,ID,downlink deq_qdepth,downlink deq_timedelta,downlink enq_qdepth,time,uplink deq_qdepth,uplink deq_timedelta,uplink enq_qdepth
0,Ex19,0,56,0,2024-01-31 16:40:10.239647104,0,47,0
1,Ex19,0,148,0,2024-01-31 16:40:10.989467087,0,78,0
2,Ex19,0,57,0,2024-01-31 16:40:11.975222048,0,77,0
3,Ex19,0,34,0,2024-01-31 16:40:12.981407905,0,38,0
4,Ex19,0,139,0,2024-01-31 16:40:13.992967491,0,30,0
5,Ex19,0,37,0,2024-01-31 16:40:15.034487702,0,35,0
6,Ex19,0,35,0,2024-01-31 16:40:16.136281932,0,35,0
7,Ex19,0,33,0,2024-01-31 16:40:17.173363124,0,34,0
8,Ex19,0,47,0,2024-01-31 16:40:18.185190675,0,47,0
9,Ex19,0,49,0,2024-01-31 16:40:19.193451907,0,51,0
10,Ex19,0,74,0,2024-01-31 16:40:20.209044621,0,48,0
11,Ex19,0,66,0,2024-01-31 16:40:21.227614386,0,45,0
12,Ex19,0,79,0,2024-01-31 16:40:22.250288205,0,75,0
13,Ex19,0,55,0,2024-01-31 16:40:23.260268040,0,47,0
14,Ex19,0,65,0,2024-01-31 16:40:24.273493818,0,39,0
15,Ex19,0,36,0,2024-01-31 16:40:25.635972702,0,45,0
16,Ex19,0,22,0,2024-01-31 16:40:26.323733244,4,1146,2
17,Ex19,0,25,0,2024-01-31 16:40:27.327280539,0,32,0
18,Ex19,0,37,0,2024-01-31 16:40:28.356954247,0,38,0
19,Ex19,0,24,0,2024-01-31 16:40:29.359703018,0,24,0
20,Ex19,0,25,0,2024-01-31 16:40:30.377746434,0,33,0
21,Ex19,0,45,0,2024-01-31 16:40:31.383526915,0,64,0
22,Ex19,0,40,0,2024-01-31 16:40:32.497368801,0,40,0
23,Ex19,54,78413,13,2024-01-31 16:40:33.403155758,0,66,0
24,Ex19,0,35,0,2024-01-31 16:40:34.417238326,0,73,0
25,Ex19,0,656,1,2024-01-31 16:40:35.420671080,0,63,0
26,Ex19,0,45,0,2024-01-31 16:40:36.692298933,0,45,0
27,Ex19,1,646,1,2024-01-31 16:40:39.635121571,0,46,0
28,Ex19,0,47,0,2024-01-31 16:40:39.795829413,0,72,0
29,Ex19,0,23,0,2024-01-31 16:40:40.644331219,0,22,0
30,Ex19,0,24,0,2024-01-31 16:40:41.650845233,0,26,0
