,ID,downlink deq_qdepth,downlink deq_timedelta,downlink enq_qdepth,time,uplink deq_qdepth,uplink deq_timedelta,uplink enq_qdepth
0,Ex7,0,50,0,2024-01-10 19:25:35.591448194,0,42,0
1,Ex7,0,50,0,2024-01-10 19:25:35.984943477,0,49,0
2,Ex7,0,26,0,2024-01-10 19:25:36.582288759,0,35,0
3,Ex7,0,24,0,2024-01-10 19:25:37.966994143,0,25,0
4,Ex7,0,23,0,2024-01-10 19:25:39.013196622,0,25,0
5,Ex7,0,23,0,2024-01-10 19:25:39.635145204,0,24,0
6,Ex7,0,35,0,2024-01-10 19:25:41.007267675,0,25,0
7,Ex7,0,61,0,2024-01-10 19:25:42.105693615,0,44,0
8,Ex7,0,50,0,2024-01-10 19:25:43.401896941,0,73,0
9,Ex7,0,46,0,2024-01-10 19:25:44.448996280,0,45,0
10,Ex7,0,48,0,2024-01-10 19:25:45.471403827,0,77,0
11,Ex7,0,50,0,2024-01-10 19:25:46.223789565,0,72,0
12,Ex7,0,182,0,2024-01-10 19:25:47.601726438,0,71,0
13,Ex7,0,71,0,2024-01-10 19:25:48.734218418,0,71,0
14,Ex7,0,51,0,2024-01-10 19:25:49.867907894,0,51,0
15,Ex7,0,49,0,2024-01-10 19:25:50.604497082,0,76,0
16,Ex7,0,54,0,2024-01-10 19:25:51.702242887,0,76,0
17,Ex7,0,47,0,2024-01-10 19:25:52.902381451,0,48,0
18,Ex7,0,45,0,2024-01-10 19:25:53.812268159,0,63,0
19,Ex7,0,73,0,2024-01-10 19:25:54.803899616,0,45,0
20,Ex7,0,43,0,2024-01-10 19:25:56.239105504,0,51,0
21,Ex7,0,49,0,2024-01-10 19:25:57.280415866,0,43,0
22,Ex7,0,63,0,2024-01-10 19:25:58.102950971,0,44,0
23,Ex7,0,56,0,2024-01-10 19:25:59.503928811,0,70,0
24,Ex7,0,49,0,2024-01-10 19:26:00.316635030,0,47,0
25,Ex7,0,44,0,2024-01-10 19:26:02.688616958,0,75,0
26,Ex7,0,46,0,2024-01-10 19:26:03.122626994,0,71,0
