,ID,downlink deq_qdepth,downlink deq_timedelta,downlink enq_qdepth,time,uplink deq_qdepth,uplink deq_timedelta,uplink enq_qdepth
881,Ex31,0,51,0,2024-02-28 21:20:07.466920750,0,69,0
882,Ex31,0,59,0,2024-02-28 21:20:07.799725108,0,79,0
883,Ex31,0,59,0,2024-02-28 21:20:08.722350982,0,48,0
884,Ex31,0,35,0,2024-02-28 21:20:09.724222366,0,20,0
885,Ex31,0,36,0,2024-02-28 21:20:10.795827441,0,25,0
886,Ex31,0,25,0,2024-02-28 21:20:11.777009348,0,23,0
887,Ex31,0,24,0,2024-02-28 21:20:12.758593338,0,23,0
888,Ex31,0,51,0,2024-02-28 21:20:13.771331586,0,47,0
889,Ex31,0,66,0,2024-02-28 21:20:14.783275399,0,52,0
890,Ex31,0,43,0,2024-02-28 21:20:15.807294649,0,52,0
891,Ex31,0,66,0,2024-02-28 21:20:16.810165899,0,74,0
892,Ex31,0,693,1,2024-02-28 21:20:17.880899088,0,409,0
893,Ex31,0,25,0,2024-02-28 21:20:18.865729994,0,24,0
894,Ex31,0,24,0,2024-02-28 21:20:19.846608895,0,19,0
895,Ex31,0,22,0,2024-02-28 21:20:20.863445693,0,23,0
896,Ex31,0,25,0,2024-02-28 21:20:21.944993269,0,24,0
897,Ex31,0,52,0,2024-02-28 21:20:22.949706923,0,69,0
898,Ex31,0,49,0,2024-02-28 21:20:23.900781580,0,48,0
899,Ex31,0,49,0,2024-02-28 21:20:24.913505006,0,67,0
900,Ex31,0,46,0,2024-02-28 21:20:25.931147576,0,48,0
901,Ex31,0,51,0,2024-02-28 21:20:26.939322836,0,46,0
902,Ex31,0,45,0,2024-02-28 21:20:27.968000767,0,44,0
903,Ex31,0,54,0,2024-02-28 21:20:28.972639350,0,70,0
904,Ex31,0,44,0,2024-02-28 21:20:30.037009370,0,43,0
905,Ex31,0,49,0,2024-02-28 21:20:31.003535953,0,72,0
906,Ex31,0,51,0,2024-02-28 21:20:32.013057216,0,51,0
907,Ex31,0,224,0,2024-02-28 21:20:33.042086971,0,71,0
908,Ex31,0,44,0,2024-02-28 21:20:34.039352607,0,64,0
909,Ex31,0,75,0,2024-02-28 21:20:35.111732500,0,51,0
910,Ex31,0,46,0,2024-02-28 21:20:36.074162897,0,66,0
911,Ex31,0,72,0,2024-02-28 21:20:37.083222563,0,50,0
912,Ex31,0,45,0,2024-02-28 21:20:38.091466025,0,53,0
913,Ex31,0,64,0,2024-02-28 21:20:39.120864994,0,40,0
914,Ex31,0,63,0,2024-02-28 21:20:40.147237031,0,81,0
915,Ex31,0,39,0,2024-02-28 21:20:41.157216388,0,45,0
916,Ex31,0,52,0,2024-02-28 21:20:42.167084036,0,244,0
917,Ex31,0,52,0,2024-02-28 21:20:43.179932602,0,51,0
918,Ex31,0,51,0,2024-02-28 21:20:44.204582293,0,46,0
919,Ex31,0,47,0,2024-02-28 21:20:45.213651141,0,70,0
920,Ex31,0,64,0,2024-02-28 21:20:46.222271653,0,62,0
921,Ex31,0,75,0,2024-02-28 21:20:47.236699409,0,71,0
922,Ex31,0,70,0,2024-02-28 21:20:48.252623575,0,71,0
923,Ex31,0,72,0,2024-02-28 21:20:49.268939628,0,51,0
924,Ex31,0,320,0,2024-02-28 21:20:50.285475676,0,50,0
925,Ex31,0,51,0,2024-02-28 21:20:51.290820542,0,51,0
926,Ex31,0,72,0,2024-02-28 21:20:52.303993630,0,45,0
927,Ex31,0,45,0,2024-02-28 21:20:53.316131045,0,64,0
928,Ex31,0,72,0,2024-02-28 21:20:54.383617731,0,49,0
929,Ex31,0,43,0,2024-02-28 21:20:55.393670611,0,43,0
930,Ex31,0,48,0,2024-02-28 21:20:56.337691100,0,73,0
931,Ex31,0,49,0,2024-02-28 21:20:57.347979586,0,73,0
932,Ex31,0,48,0,2024-02-28 21:20:58.355419513,0,75,0
933,Ex31,0,51,0,2024-02-28 21:20:59.363606659,0,73,0
