,ID,downlink deq_qdepth,downlink deq_timedelta,downlink enq_qdepth,time,uplink deq_qdepth,uplink deq_timedelta,uplink enq_qdepth
0,Ex30,0,44,0,2024-02-28 21:01:10.156269372,0,42,0
1,Ex30,0,46,0,2024-02-28 21:01:10.586728658,0,48,0
2,Ex30,0,46,0,2024-02-28 21:01:11.566898495,0,159,0
3,Ex30,0,27,0,2024-02-28 21:01:12.569791014,1,2150,4
4,Ex30,0,29,0,2024-02-28 21:01:13.719366223,0,27,0
5,Ex30,0,34,0,2024-02-28 21:01:14.783265492,0,34,0
6,Ex30,0,23,0,2024-02-28 21:01:15.615930795,0,23,0
7,Ex30,0,1189,2,2024-02-28 21:01:16.653529501,0,25,0
8,Ex30,0,45,0,2024-02-28 21:01:17.672762345,0,44,0
9,Ex30,0,40,0,2024-02-28 21:01:18.651856022,0,64,0
10,Ex30,0,36,0,2024-02-28 21:01:19.670609642,0,67,0
11,Ex30,0,55,0,2024-02-28 21:01:20.683882045,0,73,0
12,Ex30,0,45,0,2024-02-28 21:01:21.705049875,0,90,0
13,Ex30,0,49,0,2024-02-28 21:01:22.704934786,0,47,0
14,Ex30,0,37,0,2024-02-28 21:01:23.709255187,0,56,0
15,Ex30,0,62,0,2024-02-28 21:01:24.741360679,0,47,0
16,Ex30,0,63,0,2024-02-28 21:01:25.755623947,0,61,0
17,Ex30,0,36,0,2024-02-28 21:01:26.770800637,0,40,0
18,Ex30,0,69,0,2024-02-28 21:01:27.907130182,0,103,0
19,Ex30,0,45,0,2024-02-28 21:01:28.790202131,0,62,0
20,Ex30,0,76,0,2024-02-28 21:01:29.848192013,1,476,0
21,Ex30,0,53,0,2024-02-28 21:01:31.305704967,0,69,0
22,Ex30,0,44,0,2024-02-28 21:01:31.899801753,0,44,0
23,Ex30,0,35,0,2024-02-28 21:01:32.895291295,0,57,0
24,Ex30,0,50,0,2024-02-28 21:01:33.911009345,0,47,0
25,Ex30,0,37,0,2024-02-28 21:01:35.339538670,0,57,0
26,Ex30,0,42,0,2024-02-28 21:01:36.394908776,0,45,0
27,Ex30,0,49,0,2024-02-28 21:01:37.893107213,0,361,0
28,Ex30,0,43,0,2024-02-28 21:01:38.270133746,0,62,0
29,Ex30,0,73,0,2024-02-28 21:01:39.458316708,0,50,0
30,Ex30,0,63,0,2024-02-28 21:01:40.328772835,0,65,0
31,Ex30,0,71,0,2024-02-28 21:01:41.569316534,0,72,0
32,Ex30,0,63,0,2024-02-28 21:01:42.519752610,0,66,0
33,Ex30,0,63,0,2024-02-28 21:01:43.341003982,0,65,0
34,Ex30,0,68,0,2024-02-28 21:01:44.537009777,0,68,0
35,Ex30,0,52,0,2024-02-28 21:01:45.370514049,0,52,0
36,Ex30,0,37,0,2024-02-28 21:01:46.375698238,0,54,0
37,Ex30,0,39,0,2024-02-28 21:01:47.408267805,0,42,0
38,Ex30,0,48,0,2024-02-28 21:01:48.411117539,0,48,0
39,Ex30,0,46,0,2024-02-28 21:01:49.620257221,0,47,0
40,Ex30,0,36,0,2024-02-28 21:01:50.476816338,0,35,0
41,Ex30,0,983,1,2024-02-28 21:01:51.533819707,0,28,0
42,Ex30,0,170,0,2024-02-28 21:01:52.496730128,0,23,0
43,Ex30,0,24,0,2024-02-28 21:01:53.501962483,0,36,0
44,Ex30,1,3587,7,2024-02-28 21:01:54.526645647,0,137,0
45,Ex30,0,1288,2,2024-02-28 21:01:55.635619126,0,61,0
46,Ex30,0,47,0,2024-02-28 21:01:56.546827030,0,82,0
47,Ex30,0,37,0,2024-02-28 21:01:57.571129080,0,38,0
48,Ex30,0,41,0,2024-02-28 21:01:58.601634060,0,38,0
49,Ex30,0,47,0,2024-02-28 21:01:59.583372850,0,36,0
50,Ex30,0,23,0,2024-02-28 21:02:00.594637407,0,25,0
51,Ex30,0,25,0,2024-02-28 21:02:01.830979124,0,24,0
52,Ex30,43,28295,56,2024-02-28 21:02:02.819559926,0,38,0
53,Ex30,0,24,0,2024-02-28 21:02:03.629935883,0,25,0
54,Ex30,4,2293,4,2024-02-28 21:02:04.643183516,0,35,0
55,Ex30,0,41,0,2024-02-28 21:02:05.669209111,0,41,0
56,Ex30,11,4558,9,2024-02-28 21:02:06.686062434,0,59,0
57,Ex30,0,37,0,2024-02-28 21:02:07.867529722,0,61,0
58,Ex30,19,8988,18,2024-02-28 21:02:08.741776584,0,66,0
59,Ex30,0,24,0,2024-02-28 21:02:09.742246783,0,23,0
60,Ex30,0,25,0,2024-02-28 21:02:10.972020856,0,34,0
61,Ex30,0,567,1,2024-02-28 21:02:11.974393509,0,36,0
62,Ex30,4,4517,9,2024-02-28 21:02:12.809844802,0,27,0
63,Ex30,1,509,0,2024-02-28 21:02:13.800462482,0,68,0
64,Ex30,1,4215,8,2024-02-28 21:02:14.831141035,0,34,0
65,Ex30,0,24,0,2024-02-28 21:02:15.837529283,0,35,0
66,Ex30,0,1106,2,2024-02-28 21:02:16.934606759,0,23,0
67,Ex30,0,25,0,2024-02-28 21:02:17.866517680,0,25,0
68,Ex30,0,42,0,2024-02-28 21:02:18.903524545,0,67,0
69,Ex30,6,1014,2,2024-02-28 21:02:20.017978470,0,30,0
70,Ex30,0,21,0,2024-02-28 21:02:21.011120693,0,35,0
71,Ex30,0,3683,7,2024-02-28 21:02:22.183099155,0,39,0
72,Ex30,0,24,0,2024-02-28 21:02:22.935338085,0,24,0
73,Ex30,0,26,0,2024-02-28 21:02:23.940390824,0,23,0
74,Ex30,0,55,0,2024-02-28 21:02:24.954417065,0,74,0
75,Ex30,0,57,0,2024-02-28 21:02:25.975762605,0,154,0
76,Ex30,0,53,0,2024-02-28 21:02:26.991851098,0,75,0
77,Ex30,0,51,0,2024-02-28 21:02:27.994984757,0,50,0
78,Ex30,0,64,0,2024-02-28 21:02:29.598306178,0,39,0
79,Ex30,0,50,0,2024-02-28 21:02:30.342851862,0,50,0
80,Ex30,8,29627,59,2024-02-28 21:02:31.131112011,0,28,0
81,Ex30,0,23,0,2024-02-28 21:02:32.100778928,0,22,0
82,Ex30,0,33,0,2024-02-28 21:02:33.107475646,0,34,0
83,Ex30,0,23,0,2024-02-28 21:02:34.139373839,0,32,0
84,Ex30,0,34,0,2024-02-28 21:02:35.147906235,0,34,0
85,Ex30,0,57,0,2024-02-28 21:02:36.142711872,0,57,0
86,Ex30,0,60,0,2024-02-28 21:02:37.161172667,0,56,0
87,Ex30,0,117,0,2024-02-28 21:02:38.164702473,0,287,0
88,Ex30,0,41,0,2024-02-28 21:02:39.183633161,0,44,0
89,Ex30,0,38,0,2024-02-28 21:02:40.191436722,0,39,0
90,Ex30,0,421,0,2024-02-28 21:02:41.215479949,0,64,0
91,Ex30,0,406,0,2024-02-28 21:02:42.238697675,0,41,0
92,Ex30,0,38,0,2024-02-28 21:02:43.248545147,0,37,0
93,Ex30,0,39,0,2024-02-28 21:02:44.247488170,0,66,0
94,Ex30,0,272,0,2024-02-28 21:02:45.326831024,0,42,0
95,Ex30,0,39,0,2024-02-28 21:02:46.339358835,0,43,0
96,Ex30,0,41,0,2024-02-28 21:02:47.296602960,0,49,0
97,Ex30,0,39,0,2024-02-28 21:02:48.305517856,0,43,0
98,Ex30,0,47,0,2024-02-28 21:02:49.312050420,0,64,0
99,Ex30,0,45,0,2024-02-28 21:02:50.332204309,0,41,0
100,Ex30,0,44,0,2024-02-28 21:02:51.577337534,0,45,0
101,Ex30,0,39,0,2024-02-28 21:02:52.363077649,0,47,0
102,Ex30,0,144,0,2024-02-28 21:02:53.914522696,0,35,0
103,Ex30,0,44,0,2024-02-28 21:02:55.762389743,0,60,0
104,Ex30,0,41,0,2024-02-28 21:02:57.109300192,0,68,0
