,ID,downlink deq_qdepth,downlink deq_timedelta,downlink enq_qdepth,time,uplink deq_qdepth,uplink deq_timedelta,uplink enq_qdepth
0,Ex14,0,45,0,2024-01-23 19:15:27.389671175,0,70,0
1,Ex14,0,44,0,2024-01-23 19:15:28.673727613,0,71,0
2,Ex14,0,51,0,2024-01-23 19:15:29.700346404,0,48,0
3,Ex14,0,40,0,2024-01-23 19:15:30.759241534,0,64,0
4,Ex14,0,145,0,2024-01-23 19:15:31.760982859,0,863,1
5,Ex14,0,37,0,2024-01-23 19:15:32.781904558,0,23,0
6,Ex14,0,35,0,2024-01-23 19:15:33.798567195,0,23,0
7,Ex14,0,35,0,2024-01-23 19:15:34.843196571,0,295,0
8,Ex14,0,35,0,2024-01-23 19:15:35.822380969,0,24,0
9,Ex14,0,73,0,2024-01-23 19:15:36.832279829,0,71,0
10,Ex14,0,74,0,2024-01-23 19:15:37.835850303,0,47,0
11,Ex14,0,75,0,2024-01-23 19:15:38.901747772,0,71,0
12,Ex14,0,44,0,2024-01-23 19:15:39.869716917,0,74,0
13,Ex14,0,17152,34,2024-01-23 19:15:40.888470520,0,46,0
14,Ex14,0,26,0,2024-01-23 19:15:41.896302614,0,33,0
15,Ex14,0,27,0,2024-01-23 19:15:42.917200949,0,34,0
16,Ex14,0,278,0,2024-01-23 19:15:43.910247580,0,38,0
17,Ex14,0,24,0,2024-01-23 19:15:44.923700029,0,24,0
18,Ex14,0,60,0,2024-01-23 19:15:45.935850163,0,82,0
19,Ex14,0,42,0,2024-01-23 19:15:46.969035095,0,72,0
20,Ex14,0,72,0,2024-01-23 19:15:47.962136004,0,72,0
21,Ex14,0,75,0,2024-01-23 19:15:48.970162615,0,44,0
22,Ex14,0,54,0,2024-01-23 19:15:49.992085715,0,71,0
23,Ex14,0,50,0,2024-01-23 19:15:50.992143951,0,49,0
24,Ex14,0,60,0,2024-01-23 19:15:52.003622608,0,50,0
25,Ex14,0,53,0,2024-01-23 19:15:53.035519852,0,44,0
26,Ex14,0,52,0,2024-01-23 19:15:54.027723901,0,53,0
27,Ex14,0,50,0,2024-01-23 19:15:55.054563156,0,49,0
28,Ex14,0,54,0,2024-01-23 19:15:56.085894272,0,49,0
29,Ex14,0,51,0,2024-01-23 19:15:57.089316036,0,45,0
30,Ex14,0,52,0,2024-01-23 19:15:58.164939805,0,72,0
31,Ex14,0,59,0,2024-01-23 19:15:59.190402461,6,1217,2
32,Ex14,0,300,0,2024-01-23 19:16:00.308930416,0,22,0
33,Ex14,0,34,0,2024-01-23 19:16:01.280780810,12,7081,14
34,Ex14,0,34,0,2024-01-23 19:16:02.310598150,0,35,0
35,Ex14,0,25,0,2024-01-23 19:16:03.301273404,0,24,0
36,Ex14,0,54,0,2024-01-23 19:16:04.303391125,0,63,0
37,Ex14,0,50,0,2024-01-23 19:16:05.328070152,0,262,0
38,Ex14,0,52,0,2024-01-23 19:16:06.350855238,0,72,0
39,Ex14,0,46,0,2024-01-23 19:16:07.340939509,0,85,0
40,Ex14,0,112,0,2024-01-23 19:16:08.354707985,0,49,0
41,Ex14,0,50,0,2024-01-23 19:16:09.385779762,0,52,0
42,Ex14,0,53,0,2024-01-23 19:16:10.373882559,0,57,0
43,Ex14,0,46,0,2024-01-23 19:16:11.401890910,0,72,0
44,Ex14,0,125,1,2024-01-23 19:16:12.409392561,0,222,0
45,Ex14,0,47,0,2024-01-23 19:16:13.399158996,0,70,0
46,Ex14,0,45,0,2024-01-23 19:16:14.425635280,0,45,0
47,Ex14,0,61,0,2024-01-23 19:16:15.424205498,0,132,0
48,Ex14,0,73,0,2024-01-23 19:16:16.432861647,0,47,0
49,Ex14,0,53,0,2024-01-23 19:16:17.439541131,0,49,0
50,Ex14,0,46,0,2024-01-23 19:16:18.453148321,0,51,0
51,Ex14,0,184,0,2024-01-23 19:16:19.463370481,0,20,0
52,Ex14,0,21,0,2024-01-23 19:16:20.488848260,0,37,0
53,Ex14,0,22,0,2024-01-23 19:16:21.494778842,0,23,0
54,Ex14,0,24,0,2024-01-23 19:16:22.500758662,0,23,0
55,Ex14,0,26,0,2024-01-23 19:16:23.512805966,0,22,0
56,Ex14,0,46,0,2024-01-23 19:16:24.541792257,0,45,0
57,Ex14,0,44,0,2024-01-23 19:16:25.539381609,0,70,0
58,Ex14,0,50,0,2024-01-23 19:16:26.573010252,0,72,0
59,Ex14,0,50,0,2024-01-23 19:16:27.569684522,0,49,0
60,Ex14,0,74,0,2024-01-23 19:16:28.580459974,0,70,0
61,Ex14,0,74,0,2024-01-23 19:16:29.616639445,0,73,0
62,Ex14,0,50,0,2024-01-23 19:16:30.605641330,0,47,0
63,Ex14,0,50,0,2024-01-23 19:16:31.617281515,0,49,0
64,Ex14,0,52,0,2024-01-23 19:16:32.642447815,0,76,0
65,Ex14,0,408,0,2024-01-23 19:16:33.636126467,0,60,0
66,Ex14,0,50,0,2024-01-23 19:16:34.652324708,0,72,0
67,Ex14,0,43,0,2024-01-23 19:16:35.684651036,0,71,0
68,Ex14,0,51,0,2024-01-23 19:16:36.684785974,0,72,0
69,Ex14,0,73,0,2024-01-23 19:16:37.694648097,0,52,0
70,Ex14,0,40,0,2024-01-23 19:16:38.697907381,0,39,0
71,Ex14,0,47,0,2024-01-23 19:16:39.702972569,0,71,0
72,Ex14,0,50,0,2024-01-23 19:16:40.734211462,0,49,0
73,Ex14,0,35,0,2024-01-23 19:16:41.738795870,0,22,0
74,Ex14,0,35,0,2024-01-23 19:16:42.731028844,0,32,0
75,Ex14,0,35,0,2024-01-23 19:16:43.739727707,0,35,0
76,Ex14,0,23,0,2024-01-23 19:16:44.773709575,0,24,0
77,Ex14,0,34,0,2024-01-23 19:16:45.783176021,0,34,0
78,Ex14,0,73,0,2024-01-23 19:16:46.771956656,0,50,0
79,Ex14,0,74,0,2024-01-23 19:16:47.816447491,0,48,0
80,Ex14,0,63,0,2024-01-23 19:16:48.893558437,0,49,0
81,Ex14,0,75,0,2024-01-23 19:16:49.853689165,0,304,0
82,Ex14,0,53,0,2024-01-23 19:16:50.872687080,1,340,0
83,Ex14,0,73,0,2024-01-23 19:16:51.891145482,0,130,0
84,Ex14,0,72,0,2024-01-23 19:16:52.901010539,0,100,0
85,Ex14,0,583,0,2024-01-23 19:16:53.906088888,0,53,0
86,Ex14,0,55,0,2024-01-23 19:16:54.919441597,0,48,0
87,Ex14,0,52,0,2024-01-23 19:16:55.934398191,0,48,0
88,Ex14,0,48,0,2024-01-23 19:16:56.954973102,0,50,0
89,Ex14,0,72,0,2024-01-23 19:16:57.957199996,0,49,0
90,Ex14,0,50,0,2024-01-23 19:16:58.983421398,0,50,0
91,Ex14,0,66,0,2024-01-23 19:17:00.000544425,0,71,0
92,Ex14,0,50,0,2024-01-23 19:17:01.004994573,0,72,0
93,Ex14,0,51,0,2024-01-23 19:17:02.021203704,0,50,0
94,Ex14,0,45,0,2024-01-23 19:17:03.026917213,0,44,0
95,Ex14,0,38,0,2024-01-23 19:17:04.182737142,0,41,0
96,Ex14,0,45,0,2024-01-23 19:17:05.048050204,0,70,0
97,Ex14,0,34,0,2024-01-23 19:17:06.075369480,0,34,0
98,Ex14,0,24,0,2024-01-23 19:17:07.140081144,0,40,0
99,Ex14,0,29,0,2024-01-23 19:17:08.104207172,0,43,0
100,Ex14,0,38,0,2024-01-23 19:17:09.121463864,0,22,0
101,Ex14,0,72,0,2024-01-23 19:17:10.137154001,0,61,0
102,Ex14,0,49,0,2024-01-23 19:17:11.141699215,0,45,0
103,Ex14,0,49,0,2024-01-23 19:17:12.155396338,0,47,0
104,Ex14,0,146,0,2024-01-23 19:17:13.180719557,0,54,0
105,Ex14,0,71,0,2024-01-23 19:17:14.172889661,0,73,0
106,Ex14,0,49,0,2024-01-23 19:17:15.202326371,0,52,0
107,Ex14,0,83,0,2024-01-23 19:17:16.189401295,0,73,0
108,Ex14,0,41,0,2024-01-23 19:17:17.202515236,0,287,0
109,Ex14,0,50,0,2024-01-23 19:17:18.216133569,0,74,0
110,Ex14,0,79,0,2024-01-23 19:17:19.230492780,0,72,0
111,Ex14,0,41,0,2024-01-23 19:17:20.241450583,0,40,0
112,Ex14,0,133,0,2024-01-23 19:17:21.281618105,0,65,0
113,Ex14,0,62,0,2024-01-23 19:17:22.284922624,0,61,0
114,Ex14,0,45,0,2024-01-23 19:17:23.310426979,0,73,0
115,Ex14,0,41,0,2024-01-23 19:17:24.322906116,0,38,0
116,Ex14,0,47,0,2024-01-23 19:17:25.340538265,0,44,0
117,Ex14,0,308,0,2024-01-23 19:17:26.359249353,0,51,0
118,Ex14,0,49,0,2024-01-23 19:17:27.387188077,0,261,0
119,Ex14,0,41,0,2024-01-23 19:17:28.384010853,0,45,0
120,Ex14,0,148,0,2024-01-23 19:17:29.393440445,0,75,0
121,Ex14,0,46,0,2024-01-23 19:17:30.426321585,0,71,0
122,Ex14,0,42,0,2024-01-23 19:17:31.437628836,0,41,0
123,Ex14,0,44,0,2024-01-23 19:17:32.433945884,0,46,0
124,Ex14,0,53,0,2024-01-23 19:17:33.441380345,0,57,0
125,Ex14,0,51,0,2024-01-23 19:17:34.460550670,0,44,0
126,Ex14,0,77,0,2024-01-23 19:17:35.469974910,0,50,0
127,Ex14,0,62,0,2024-01-23 19:17:36.487855306,0,62,0
128,Ex14,0,50,0,2024-01-23 19:17:37.495865445,0,45,0
129,Ex14,0,45,0,2024-01-23 19:17:38.509374370,0,43,0
130,Ex14,0,40,0,2024-01-23 19:17:39.525994140,0,67,0
131,Ex14,0,44,0,2024-01-23 19:17:40.575829517,0,44,0
132,Ex14,0,50,0,2024-01-23 19:17:41.553888549,0,47,0
133,Ex14,0,42,0,2024-01-23 19:17:42.578947347,0,64,0
134,Ex14,0,65,0,2024-01-23 19:17:43.574774529,0,42,0
135,Ex14,0,46,0,2024-01-23 19:17:44.580326218,0,45,0
136,Ex14,0,46,0,2024-01-23 19:17:45.593653087,0,73,0
137,Ex14,0,50,0,2024-01-23 19:17:46.603943945,0,49,0
138,Ex14,0,44,0,2024-01-23 19:17:47.632084139,0,43,0
139,Ex14,0,44,0,2024-01-23 19:17:48.625042484,0,62,0
140,Ex14,0,46,0,2024-01-23 19:17:49.635856653,0,76,0
141,Ex14,0,43,0,2024-01-23 19:17:50.670854789,0,167,0
142,Ex14,0,48,0,2024-01-23 19:17:51.688048895,0,55,0
143,Ex14,0,52,0,2024-01-23 19:17:52.761650752,0,58,0
144,Ex14,0,22,0,2024-01-23 19:17:53.713715389,0,35,0
145,Ex14,0,22,0,2024-01-23 19:17:55.476953649,0,36,0
146,Ex14,1,144,0,2024-01-23 19:17:55.723999623,0,40,0
147,Ex14,0,21,0,2024-01-23 19:17:56.745633494,0,23,0
148,Ex14,0,34,0,2024-01-23 19:17:57.749251594,0,34,0
149,Ex14,0,63,0,2024-01-23 19:17:58.758415797,0,64,0
150,Ex14,0,71,0,2024-01-23 19:17:59.763545198,0,69,0
151,Ex14,0,73,0,2024-01-23 19:18:00.771607855,0,74,0
152,Ex14,0,44,0,2024-01-23 19:18:01.796493094,0,45,0
153,Ex14,0,46,0,2024-01-23 19:18:02.799725936,0,42,0
154,Ex14,0,43,0,2024-01-23 19:18:03.804753054,0,45,0
155,Ex14,0,41,0,2024-01-23 19:18:04.822113643,0,62,0
156,Ex14,0,54,0,2024-01-23 19:18:05.842768251,0,71,0
157,Ex14,0,39,0,2024-01-23 19:18:06.835191278,0,43,0
158,Ex14,0,50,0,2024-01-23 19:18:07.863636495,0,75,0
159,Ex14,0,52,0,2024-01-23 19:18:08.865675494,0,72,0
160,Ex14,0,48,0,2024-01-23 19:18:09.891838427,0,82,0
161,Ex14,0,60,0,2024-01-23 19:18:10.897171124,0,70,0
162,Ex14,0,51,0,2024-01-23 19:18:11.905637340,0,67,0
163,Ex14,0,73,0,2024-01-23 19:18:12.921438954,0,71,0
164,Ex14,0,72,0,2024-01-23 19:18:13.932982968,0,50,0
165,Ex14,0,48,0,2024-01-23 19:18:14.954107161,0,50,0
166,Ex14,0,71,0,2024-01-23 19:18:15.968044474,0,46,0
167,Ex14,0,91,0,2024-01-23 19:18:17.011941382,0,47,0
168,Ex14,1,295,0,2024-01-23 19:18:17.974186259,0,45,0
169,Ex14,0,72,0,2024-01-23 19:18:18.988818053,0,51,0
170,Ex14,0,50,0,2024-01-23 19:18:20.046171763,0,74,0
171,Ex14,0,41,0,2024-01-23 19:18:21.024095254,0,49,0
172,Ex14,0,45,0,2024-01-23 19:18:22.047985079,0,48,0
173,Ex14,0,106,0,2024-01-23 19:18:23.040536953,0,49,0
174,Ex14,0,69,0,2024-01-23 19:18:24.056386353,0,69,0
175,Ex14,0,47,0,2024-01-23 19:18:25.059680175,0,73,0
176,Ex14,0,49,0,2024-01-23 19:18:26.072343646,0,74,0
177,Ex14,0,49,0,2024-01-23 19:18:27.102173391,0,50,0
178,Ex14,0,41,0,2024-01-23 19:18:28.099118045,0,66,0
179,Ex14,0,51,0,2024-01-23 19:18:29.137111465,0,72,0
180,Ex14,0,1023,2,2024-01-23 19:18:30.126033378,0,61,0
181,Ex14,0,25,0,2024-01-23 19:18:31.151867657,0,34,0
182,Ex14,0,24,0,2024-01-23 19:18:32.177940926,0,25,0
183,Ex14,0,26,0,2024-01-23 19:18:33.189944277,0,4334,8
184,Ex14,0,23,0,2024-01-23 19:18:34.234940637,0,33,0
185,Ex14,0,23,0,2024-01-23 19:18:35.218705082,0,40,0
186,Ex14,0,90,0,2024-01-23 19:18:36.228332107,0,79,0
187,Ex14,0,50,0,2024-01-23 19:18:37.243905080,0,53,0
188,Ex14,0,52,0,2024-01-23 19:18:38.257850787,0,71,0
189,Ex14,0,41,0,2024-01-23 19:18:39.285428365,0,66,0
190,Ex14,0,45,0,2024-01-23 19:18:40.292280120,0,74,0
191,Ex14,0,54,0,2024-01-23 19:18:41.296138238,0,72,0
192,Ex14,0,41,0,2024-01-23 19:18:42.303178978,0,43,0
193,Ex14,0,51,0,2024-01-23 19:18:43.338176773,0,49,0
194,Ex14,0,53,0,2024-01-23 19:18:44.337996068,0,62,0
195,Ex14,0,48,0,2024-01-23 19:18:45.376798290,0,75,0
196,Ex14,0,39,0,2024-01-23 19:18:46.383011892,0,63,0
197,Ex14,0,44,0,2024-01-23 19:18:47.389455142,0,38,0
198,Ex14,0,44,0,2024-01-23 19:18:48.400061701,0,63,0
199,Ex14,0,107,0,2024-01-23 19:18:49.422622500,0,45,0
200,Ex14,0,43,0,2024-01-23 19:18:50.422283254,0,65,0
201,Ex14,0,44,0,2024-01-23 19:18:51.445158120,0,66,0
202,Ex14,0,46,0,2024-01-23 19:18:52.441626252,0,50,0
