ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI,Direction
90,108.158.172.89,200.18.102.102,443,56674,IP,TCP,69.0,14.97358,345,5,115.0,1.6666666666666667,3,29.942565,Downlink
95,200.18.102.102,52.182.141.63,56754,443,IP,TCP,273.5,10.012959363636364,3282,12,410.25,1.5,8,0.095624,Uplink
96,52.182.141.63,200.18.102.102,443,56754,IP,TCP,674.5454545454545,10.9970358,7420,11,927.5,1.375,8,15.710051142857141,Downlink
97,200.18.102.39,200.18.102.102,55314,5000,IP,UDP,1231.5238498766548,0.0003916541749839,65397611,53103,2253.535871812543,1.8298759476223292,29020,0.0007166897549881,Uplink
98,54.77.52.141,200.18.102.102,80,55171,IP,TCP,61.25,115.80292971428572,490,8,163.33333333333334,2.6666666666666665,3,210.161156,Uplink
99,200.18.102.102,54.77.52.141,55171,80,IP,TCP,60.0,115.80293428571429,480,8,96.0,1.6,5,202.655135,Downlink
100,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1901:0:47fc::,56330,443,IPv6,UDP,887.3333333333334,0.0192111,18634,21,1694.0,1.9090909090909087,11,0.0384222,Uplink
101,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1901:0:47fc::,56758,443,IPv6,TCP,134.27710843373495,10.246448548780489,11145,83,137.59259259259258,1.0246913580246917,81,10.5026097625,Uplink
102,2600:1901:0:47fc::,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,56330,IPv6,UDP,298.6,0.0271979285714285,4479,15,447.9,1.5,10,0.0423078888888888,Downlink
103,2600:1901:0:47fc::,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,56758,IPv6,TCP,104.64772727272728,9.657688,9209,88,204.64444444444445,1.9555555555555555,45,19.095883090909087,Downlink
108,200.18.102.102,18.214.221.105,56764,443,IP,TCP,168.7,9.323570111111112,1687,10,241.0,1.4285714285714286,7,0.1364535,Uplink
109,18.214.221.105,200.18.102.102,443,56764,IP,TCP,577.6666666666666,5.510281,6932,12,770.2222222222222,1.3333333333333333,9,7.576636375,Downlink
110,200.18.102.39,200.18.102.102,36785,5000,IP,UDP,1233.5551043429216,0.0003883705465415,65612796,53190,2260.873022983357,1.832810723269357,29021,0.0007118208476912,Uplink
111,200.18.102.39,200.18.102.102,52655,5000,IP,UDP,1232.955729117419,0.0004229830742463,65197466,52879,2246.639076498966,1.822157133011716,29020,0.0007707536097039,Uplink
112,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:810::200a,56318,443,IPv6,UDP,225.46666666666667,1.3227464285714283,3382,15,241.57142857142856,1.0714285714285714,14,1.4244961538461538,Uplink
113,2800:3f0:4001:810::200a,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,56318,IPv6,UDP,330.7333333333333,1.3213074285714284,4961,15,354.35714285714283,1.0714285714285714,14,1.4229464615384615,Downlink
114,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:810::200a,49289,443,IPv6,UDP,111.66019417475728,0.998370552855407,92008,824,348.5151515151515,3.121212121212121,264,3.115147878326996,Uplink
115,2800:3f0:4001:810::200a,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,49289,IPv6,UDP,105.40688018979834,0.9758127339667458,88858,843,306.4068965517241,2.906896551724138,290,2.8340543356401384,Downlink
116,0.0.0.0,255.255.255.255,68,67,IP,UDP,357.0,0.013083,714,2,357.0,1.0,2,0.013083,Uplink
117,200.18.102.22,200.18.102.127,137,137,IP,UDP,102.0,30.925294,1836,18,918.0,9.0,2,224.24617,Uplink
118,200.18.102.22,224.0.0.251,5353,5353,IP,UDP,114.0,0.9459563333333332,456,4,114.0,1.0,4,0.9459563333333332,Uplink
119,fe80::248e:1bfd:5168:1b85,ff02::fb,5353,5353,IPv6,UDP,134.0,0.9458256666666666,536,4,134.0,1.0,4,0.9458256666666666,Uplink
122,200.18.102.102,52.209.64.157,56765,80,IP,TCP,157.6,0.11948325,788,5,262.6666666666667,1.6666666666666667,3,0.2383025,Uplink
123,52.209.64.157,200.18.102.102,80,56765,IP,TCP,112.0,0.117623,560,5,186.66666666666663,1.6666666666666667,3,0.1191,Downlink
126,200.18.102.63,239.255.255.250,37614,1900,IP,UDP,167.75,1.1058936666666666,671,4,167.75,1.0,4,1.1058936666666666,Uplink
127,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1901:0:47fc::,63372,443,IPv6,UDP,848.9047619047619,0.05620095,17827,21,1980.7777777777776,2.333333333333333,9,0.140502375,Uplink
128,2600:1901:0:47fc::,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,63372,IPv6,UDP,267.7058823529412,0.0694139375,4551,17,505.6666666666667,1.8888888888888888,9,0.138827875,Downlink
129,200.18.102.102,200.18.102.1,60135,53,IP,UDP,84.5,157.569187,169,2,84.5,1.0,2,157.569187,Uplink
132,200.18.102.1,200.18.102.102,53,60135,IP,UDP,153.5,157.575176,307,2,153.5,1.0,2,157.575176,Downlink
134,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:831::2003,58157,443,IPv6,UDP,293.0,0.018132125,2637,9,329.625,1.125,8,0.0207224285714285,Uplink
136,2800:3f0:4001:831::2003,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,58157,IPv6,UDP,478.7,0.0101602222222222,4787,10,531.8888888888889,1.1111111111111112,9,0.01143025,Downlink
137,200.18.102.39,200.18.102.102,39994,5000,IP,UDP,1234.3505438859715,0.0004162372137511,65815571,53320,2267.8602046793703,1.8372902381034424,29021,0.000764760578911,Uplink
143,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:831::2003,62843,443,IPv6,UDP,258.53846153846155,0.4205235833333333,3361,13,280.0833333333333,1.0833333333333333,12,0.458753,Uplink
145,2800:3f0:4001:831::2003,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,62843,IPv6,UDP,373.3571428571428,0.3858821538461538,5227,14,402.0769230769231,1.0769230769230769,13,0.418039,Downlink
146,200.18.102.39,200.18.102.102,56039,5000,IP,UDP,1232.751274113783,0.0004125849330841,65308697,52978,2253.189477315853,1.827772986027256,28985,0.0007541233784156,Uplink
147,200.18.102.102,18.214.221.105,56774,443,IP,TCP,169.125,10.737078571428572,1353,8,270.6,1.6,5,0.1656305,Uplink
148,18.214.221.105,200.18.102.102,443,56774,IP,TCP,156.0,8.638716142857142,1248,8,178.28571428571428,1.1428571428571428,7,10.078502166666667,Downlink
149,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:810::200a,58248,443,IPv6,UDP,245.53846153846155,1.6079338333333333,3192,13,266.0,1.0833333333333333,12,1.7541096363636364,Uplink
150,2800:3f0:4001:810::200a,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,58248,IPv6,UDP,348.2857142857143,1.4819846923076925,4876,14,375.0769230769231,1.0769230769230769,13,1.6054834166666665,Downlink
156,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:80f::2003,55525,443,IPv6,UDP,467.0,0.0197614,5137,11,513.7,1.1,10,0.0219571111111111,Uplink
158,2800:3f0:4001:80f::2003,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,55525,IPv6,UDP,561.3,0.0188331111111111,5613,10,623.6666666666666,1.1111111111111112,9,0.02118725,Downlink
165,200.18.102.102,108.158.172.89,56775,443,IP,TCP,168.05882352941177,15.0038841875,2857,17,285.7,1.7,10,26.671855222222224,Uplink
166,108.158.172.89,200.18.102.102,443,56775,IP,TCP,106.15789473684212,13.336896388888889,2017,19,183.3636363636364,1.7272727272727273,11,24.0052397,Downlink
167,200.18.102.39,200.18.102.102,46091,5000,IP,UDP,1234.1131576479415,0.0003983428555351,65796743,53315,2278.754000138533,1.8464708734501627,28874,0.0007355401586257,Uplink
173,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:822::200e,65514,443,IPv6,UDP,992.8148148148148,0.0100811153846153,26806,27,2436.909090909091,2.4545454545454546,11,0.0262109,Uplink
174,2800:3f0:4001:822::200e,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,65514,IPv6,UDP,318.7619047619048,0.0112653,6694,21,669.4,2.1,10,0.025034,Downlink
177,200.18.102.102,44.208.170.17,56675,443,IP,TCP,72.0,0.0004105,216,3,72.0,1.0,3,0.0004105,Downlink
184,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1901:0:47fc::,58033,443,IPv6,UDP,975.0,0.0595297647058823,17550,18,2193.75,2.25,8,0.1445722857142857,Uplink
185,2600:1901:0:47fc::,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,58033,IPv6,UDP,306.6428571428572,0.077501923076923,4293,14,536.625,1.75,8,0.1439321428571428,Downlink
191,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:80f::2003,63728,443,IPv6,UDP,316.625,0.0339865714285714,2533,8,316.625,1.0,8,0.0339865714285714,Uplink
193,2800:3f0:4001:80f::2003,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,63728,IPv6,UDP,515.0,0.0236226666666666,5150,10,572.2222222222222,1.1111111111111112,9,0.0265755,Downlink
194,200.18.102.39,200.18.102.102,50428,5000,IP,UDP,1233.5865905158782,0.0004062106898347,66308980,53753,2304.075193717641,1.867785538065951,28779,0.0007587267009521,Uplink
196,200.18.102.102,52.226.139.185,55186,443,IP,TCP,79.75,233.21802166666663,319,4,106.33333333333331,1.3333333333333333,3,349.8270325,Uplink
197,52.226.139.185,200.18.102.102,443,55186,IP,TCP,119.0,349.7354485,357,3,178.5,1.5,2,699.470897,Downlink
198,200.18.102.39,200.18.102.102,38316,5000,IP,UDP,1231.715825713963,0.0004128683235188,65470623,53154,2267.145335549553,1.8406399335134007,28878,0.000759953942584,Uplink
204,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:818::200a,54519,443,IPv6,UDP,245.84615384615384,1.7015555,3196,13,266.3333333333333,1.0833333333333333,12,1.856242363636364,Uplink
206,2800:3f0:4001:818::200a,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,54519,IPv6,UDP,348.2857142857143,1.5683802307692307,4876,14,375.0769230769231,1.0769230769230769,13,1.6990785833333333,Downlink
211,200.18.102.102,34.225.53.224,56794,443,IP,TCP,139.1818181818182,10.0785935,1531,11,218.7142857142857,1.5714285714285714,7,0.1312223333333333,Uplink
212,34.225.53.224,200.18.102.102,443,56794,IP,TCP,577.6666666666666,5.509635272727273,6932,12,770.2222222222222,1.3333333333333333,9,7.5757485,Downlink
215,200.18.102.39,200.18.102.102,36446,5000,IP,UDP,1234.2645494719495,0.0004190675242963,65914664,53404,2274.095704674832,1.8424702432292568,28985,0.0007721316243444,Uplink
216,200.18.102.102,162.159.134.234,56797,443,IP,TCP,139.72,8.794864208333333,3493,25,158.77272727272728,1.1363636363636365,22,10.05127338095238,Uplink
217,162.159.134.234,200.18.102.102,443,56797,IP,TCP,171.12,8.796136666666666,4278,25,225.1578947368421,1.3157894736842106,19,11.728182222222221,Downlink
218,200.18.102.102,162.247.241.14,56799,443,IP,TCP,151.6060606060606,11.19105753125,5003,33,238.23809523809524,1.5714285714285714,21,17.904938,Uplink
219,162.247.241.14,200.18.102.102,443,56799,IP,TCP,109.93548387096774,11.936689033333332,3408,31,486.8571428571428,4.428571428571429,7,9.4278455,Downlink
226,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1901:0:47fc::,50197,443,IPv6,UDP,975.2222222222222,0.018493,17554,18,2194.25,2.25,8,0.0449115714285714,Uplink
227,2600:1901:0:47fc::,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,50197,IPv6,UDP,306.6428571428572,0.0230580769230769,4293,14,536.625,1.75,8,0.0428221428571428,Downlink
228,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:831::2003,52358,443,IPv6,UDP,258.46153846153845,0.4244361666666666,3360,13,280.0,1.0833333333333333,12,0.4630212727272727,Uplink
229,2800:3f0:4001:831::2003,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,52358,IPv6,UDP,373.3571428571428,0.3897083076923076,5227,14,402.0769230769231,1.0769230769230769,13,0.422184,Downlink
233,200.18.102.39,200.18.102.102,39387,5000,IP,UDP,1233.3730534867975,0.000412944631472,65580912,53172,2263.75257162582,1.8354159475319296,28970,0.0007579370706617,Uplink
238,200.18.102.102,40.65.209.51,56813,443,IP,TCP,499.2352941176471,0.044829375,8487,17,771.5454545454545,1.5454545454545454,11,0.0555641,Uplink
239,40.65.209.51,200.18.102.102,443,56813,IP,TCP,561.7333333333333,0.0420055714285714,8426,15,842.6,1.5,10,0.065342,Downlink
242,200.18.102.102,40.65.209.51,56814,443,IP,TCP,535.1666666666666,0.0409425294117647,9633,18,875.7272727272727,1.6363636363636365,11,0.0563618,Uplink
243,40.65.209.51,200.18.102.102,443,56814,IP,TCP,591.2666666666667,0.0399905,8869,15,886.9,1.5,10,0.0622074444444444,Downlink
250,200.18.102.102,52.143.80.209,56816,443,IP,TCP,111.66666666666669,0.0931547272727272,1340,12,148.88888888888889,1.3333333333333333,9,0.103824375,Uplink
253,52.143.80.209,200.18.102.102,443,56816,IP,TCP,410.44444444444446,0.103803,3694,9,410.44444444444446,1.0,9,0.103803,Downlink
258,200.18.102.102,20.189.173.8,56817,443,IP,TCP,288.2307692307692,0.1099405,3747,13,374.7,1.3,10,0.098127,Uplink
259,20.189.173.8,200.18.102.102,443,56817,IP,TCP,439.2307692307692,0.09448875,5710,13,571.0,1.3,10,0.125985,Downlink
264,200.18.102.102,23.37.9.176,56818,443,IP,TCP,130.88888888888889,16.259392625,1178,9,196.33333333333331,1.5,6,0.0337916,Uplink
265,23.37.9.176,200.18.102.102,443,56818,IP,TCP,636.3846153846154,10.838100333333331,8273,13,752.0909090909091,1.181818181818182,11,13.0057204,Downlink
268,200.18.102.102,23.37.9.176,56820,443,IP,TCP,152.77777777777777,16.202401875,1375,9,229.16666666666663,1.5,6,0.0332678,Uplink
269,23.37.9.176,200.18.102.102,443,56820,IP,TCP,597.3076923076923,10.799901083333332,7765,13,705.9090909090909,1.181818181818182,11,12.9598813,Downlink
274,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1419:4e00:4::1727:dc8e,56821,80,IPv6,TCP,127.83333333333331,25.9074028,767,6,255.66666666666663,2.0,3,0.2079295,Uplink
277,2600:1419:4e00:4::1727:dc8e,2801:b0:b0:116:f1a2:45bb:19b:adb8,80,56821,IPv6,TCP,377.5,43.11816933333333,1510,4,503.3333333333333,1.3333333333333333,3,64.677254,Downlink
278,200.18.102.102,23.37.9.176,56822,443,IP,TCP,142.9,14.355131333333333,1429,10,238.16666666666663,1.6666666666666667,6,0.0305328,Uplink
279,23.37.9.176,200.18.102.102,443,56822,IP,TCP,597.3076923076923,10.765028916666665,7765,13,705.9090909090909,1.181818181818182,11,12.9180347,Downlink
280,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1419:4e00:4::1727:dc8e,56823,80,IPv6,TCP,127.83333333333331,25.8467544,767,6,255.66666666666663,2.0,3,0.2171,Uplink
285,2600:1419:4e00:4::1727:dc8e,2801:b0:b0:116:f1a2:45bb:19b:adb8,80,56823,IPv6,TCP,377.0,43.014844,1508,4,502.6666666666667,1.3333333333333333,3,64.522266,Downlink
286,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1419:4e00:12::212:7fd8,56824,80,IPv6,TCP,159.6,0.1455645,798,5,266.0,1.6666666666666667,3,0.196721,Uplink
287,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1419:4e00:12::212:7fd6,56825,80,IPv6,TCP,159.6,0.14889175,798,5,266.0,1.6666666666666667,3,0.1989685,Uplink
288,2600:1419:4e00:12::212:7fd8,2801:b0:b0:116:f1a2:45bb:19b:adb8,80,56824,IPv6,TCP,233.5,0.129801,934,4,311.3333333333333,1.3333333333333333,3,0.1947015,Downlink
289,2600:1419:4e00:12::212:7fd6,2801:b0:b0:116:f1a2:45bb:19b:adb8,80,56825,IPv6,TCP,233.5,0.1354803333333333,934,4,311.3333333333333,1.3333333333333333,3,0.2032205,Downlink
294,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1419:4e00:12::212:7fd8,56826,80,IPv6,TCP,162.0,0.1505295,810,5,270.0,1.6666666666666667,3,0.2053025,Uplink
295,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1419:4e00:12::212:7fd6,56827,80,IPv6,TCP,162.0,0.147873,810,5,270.0,1.6666666666666667,3,0.201096,Uplink
298,200.18.102.102,23.37.9.176,56828,443,IP,TCP,143.0,14.282259111111111,1430,10,238.33333333333331,1.6666666666666667,6,0.03007,Uplink
299,23.37.9.176,200.18.102.102,443,56828,IP,TCP,557.8461538461538,10.710356416666666,7252,13,659.2727272727273,1.181818181818182,11,12.8524277,Downlink
300,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1419:4e00:4::1727:dc8e,56829,80,IPv6,TCP,128.0,25.7132466,768,6,256.0,2.0,3,0.2109915,Uplink
301,2600:1419:4e00:12::212:7fd8,2801:b0:b0:116:f1a2:45bb:19b:adb8,80,56826,IPv6,TCP,233.5,0.1341573333333333,934,4,311.3333333333333,1.3333333333333333,3,0.201236,Downlink
302,2600:1419:4e00:12::212:7fd6,2801:b0:b0:116:f1a2:45bb:19b:adb8,80,56827,IPv6,TCP,233.5,0.1341573333333333,934,4,311.3333333333333,1.3333333333333333,3,0.201236,Downlink
303,2600:1419:4e00:4::1727:dc8e,2801:b0:b0:116:f1a2:45bb:19b:adb8,80,56829,IPv6,TCP,329.5,42.79364566666666,1318,4,439.3333333333333,1.3333333333333333,3,64.1904685,Downlink
306,200.18.102.102,23.37.9.176,56830,443,IP,TCP,152.88888888888889,16.019457125,1376,9,229.33333333333331,1.5,6,0.0336672,Uplink
307,23.37.9.176,200.18.102.102,443,56830,IP,TCP,597.3076923076923,10.678527666666666,7765,13,705.9090909090909,1.181818181818182,11,12.8142332,Downlink
308,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1419:4e00:4::1727:dc8e,56831,80,IPv6,TCP,128.0,25.6321816,768,6,256.0,2.0,3,0.223306,Uplink
314,2600:1419:4e00:4::1727:dc8e,2801:b0:b0:116:f1a2:45bb:19b:adb8,80,56831,IPv6,TCP,389.25,42.655133,1557,4,519.0,1.3333333333333333,3,63.9826995,Downlink
319,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:1e0:1024:a000::,56833,80,IPv6,TCP,162.6,0.014069,813,5,271.0,1.6666666666666667,3,0.0193805,Uplink
321,200.18.102.102,200.25.87.0,56834,80,IP,TCP,142.6,0.11880875,713,5,237.66666666666663,1.6666666666666667,3,0.157077,Uplink
322,2800:1e0:1024:a000::,2801:b0:b0:116:f1a2:45bb:19b:adb8,80,56833,IPv6,TCP,137.25,0.0150403333333333,549,4,183.0,1.3333333333333333,3,0.0225605,Downlink
323,200.18.102.102,162.247.243.29,56835,443,IP,TCP,285.1111111111111,0.06709725,2566,9,427.6666666666667,1.5,6,0.046099,Uplink
