ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI,Direction
101,200.18.102.102,142.250.219.165,60573,443,IP,TCP,484.1066666666667,4.8701959189189195,36308,75,726.16,1.5,50,7.354663551020408,Uplink
102,200.18.102.102,142.251.132.238,63943,443,IP,UDP,624.3225806451613,0.5637686333333333,19354,31,716.8148148148148,1.148148148148148,27,0.6505022692307691,Uplink
103,142.250.219.165,200.18.102.102,443,60573,IP,TCP,574.1083333333333,3.0282105462184874,68893,120,1043.8333333333333,1.818181818181818,66,5.543954692307692,Downlink
106,142.251.132.238,200.18.102.102,443,63943,IP,UDP,339.8928571428572,0.6241468888888888,9517,28,380.68,1.12,25,0.70216525,Downlink
113,200.18.102.39,200.18.102.102,45726,5000,IP,UDP,975.6258686325458,0.0008207178294105,32291265,33098,978.3749431904256,1.0028177548856234,33005,0.0008230304811537,Uplink
120,200.18.102.102,52.209.50.186,60580,80,IP,TCP,157.6,0.11677375,788,5,262.6666666666667,1.6666666666666667,3,0.2335135,Uplink
121,52.209.50.186,200.18.102.102,80,60580,IP,TCP,112.0,0.1251325,560,5,186.66666666666663,1.6666666666666667,3,0.118663,Downlink
123,200.18.102.102,64.233.186.84,64300,443,IP,UDP,306.375,0.0441945714285714,2451,8,306.375,1.0,8,0.0441945714285714,Uplink
124,64.233.186.84,200.18.102.102,443,64300,IP,UDP,410.55555555555554,0.038426125,3695,9,410.55555555555554,1.0,9,0.038426125,Downlink
125,200.18.102.102,142.251.129.195,53374,443,IP,UDP,267.09090909090907,0.0155183,2938,11,326.44444444444446,1.2222222222222223,9,0.019397875,Uplink
126,142.251.129.195,200.18.102.102,443,53374,IP,UDP,375.2307692307692,0.0098516666666666,4878,13,406.5,1.0833333333333333,12,0.0107472727272727,Downlink
127,52.226.139.180,200.18.102.102,443,59724,IP,TCP,221.96296296296296,49.3585615,5993,27,249.70833333333331,1.125,24,55.79663473913043,Uplink
128,200.18.102.102,52.226.139.180,59724,443,IP,TCP,148.7058823529412,80.193907125,2528,17,229.8181818181818,1.5454545454545454,11,128.3102514,Downlink
129,200.18.102.102,157.240.222.61,60585,5222,IP,TCP,394.9285714285714,0.7336757037037037,11058,28,552.9,1.4,20,1.0347014210526315,Uplink
130,157.240.222.61,200.18.102.102,5222,60585,IP,TCP,144.4848484848485,0.6185503125,4768,33,250.94736842105263,1.736842105263158,19,0.5935539444444444,Downlink
131,200.18.102.102,142.251.129.234,49839,443,IP,UDP,271.44444444444446,0.03453225,2443,9,305.375,1.125,8,0.0394654285714285,Uplink
132,142.251.129.234,200.18.102.102,443,49839,IP,UDP,432.9,0.0271553333333333,4329,10,481.0,1.1111111111111112,9,0.03054975,Downlink
133,200.18.102.102,142.251.129.195,50327,443,IP,UDP,304.0,0.018328375,2736,9,342.0,1.125,8,0.0209467142857142,Uplink
134,142.251.129.195,200.18.102.102,443,50327,IP,UDP,463.1,0.0108388888888888,4631,10,514.5555555555555,1.1111111111111112,9,0.01219375,Downlink
135,200.18.102.102,34.225.53.224,60592,443,IP,TCP,190.625,14.373591857142856,1525,8,305.0,1.6,5,0.158671,Uplink
136,34.225.53.224,200.18.102.102,443,60592,IP,TCP,156.0,8.635212,1248,8,178.28571428571428,1.1428571428571428,7,10.074414,Downlink
137,200.18.102.39,200.18.102.102,56564,5000,IP,UDP,973.2853935903116,0.0009606100313109,32950577,33855,975.966382323322,1.002754576150702,33762,0.0009632561831699,Uplink
138,54.77.143.119,200.18.102.102,80,60202,IP,TCP,61.875,81.29729353333333,990,16,165.0,2.6666666666666665,6,243.8918806,Downlink
139,200.18.102.102,54.77.143.119,60202,80,IP,TCP,59.0,81.30085933333332,944,16,85.81818181818181,1.4545454545454546,11,121.951289,Uplink
140,200.18.102.102,157.240.222.61,60597,5222,IP,TCP,94.25,1.3251375333333333,1508,16,116.0,1.2307692307692308,13,1.64360325,Uplink
141,157.240.222.61,200.18.102.102,5222,60597,IP,TCP,142.95454545454547,0.9459575238095238,3145,22,185.0,1.2941176470588236,17,1.0891291875,Downlink
142,200.18.102.102,142.251.129.195,59603,443,IP,UDP,266.54545454545456,0.0148045,2932,11,325.77777777777777,1.2222222222222223,9,0.018505625,Uplink
143,142.251.129.195,200.18.102.102,443,59603,IP,UDP,375.2307692307692,0.0113668333333333,4878,13,406.5,1.0833333333333333,12,0.0124001818181818,Downlink
146,200.18.102.102,35.190.80.1,57278,443,IP,UDP,956.3888888888888,0.018687,17215,18,1912.7777777777776,2.0,9,0.039709875,Uplink
148,200.18.102.102,172.217.162.99,61485,443,IP,UDP,180.5185185185185,0.1021267307692307,4874,27,211.91304347826087,1.173913043478261,23,0.1206952272727272,Uplink
150,35.190.80.1,200.18.102.102,443,57278,IP,UDP,356.4,0.022383,5346,15,534.6,1.5,10,0.034818,Downlink
151,172.217.162.99,200.18.102.102,443,61485,IP,UDP,237.53846153846155,0.1053054,6176,26,325.05263157894734,1.368421052631579,19,0.1462575,Downlink
152,200.18.102.102,142.251.132.238,51170,443,IP,UDP,544.8415841584158,1.20117615,55029,101,663.0,1.216867469879518,83,1.464848963414634,Uplink
153,142.251.132.238,200.18.102.102,443,51170,IP,UDP,255.48958333333331,1.2638139052631578,24527,96,285.19767441860466,1.1162790697674418,86,1.412497894117647,Downlink
158,200.18.102.102,34.106.86.104,60603,443,IP,TCP,154.53846153846155,0.4731995833333333,2009,13,182.63636363636363,1.181818181818182,11,0.5510107,Uplink
159,34.106.86.104,200.18.102.102,443,60603,IP,TCP,400.06666666666666,0.3936628571428571,6001,15,461.61538461538464,1.1538461538461535,13,0.4592733333333333,Downlink
160,200.18.102.102,142.251.129.195,53243,443,IP,UDP,303.77777777777777,0.018076375,2734,9,341.75,1.125,8,0.0206587142857142,Uplink
161,142.251.129.195,200.18.102.102,443,53243,IP,UDP,463.1,0.0103733333333333,4631,10,514.5555555555555,1.1111111111111112,9,0.01167,Downlink
165,200.18.102.102,142.250.219.163,51153,443,IP,UDP,253.5,0.0263393333333333,2535,10,253.5,1.0,10,0.0263393333333333,Uplink
166,142.250.219.163,200.18.102.102,443,51153,IP,UDP,461.54545454545456,0.0211699,5077,11,507.7,1.1,10,0.0235221111111111,Downlink
176,200.18.102.102,34.32.10.90,60605,443,IP,TCP,154.53846153846155,0.4886245,2009,13,182.63636363636363,1.181818181818182,11,0.5652798,Uplink
177,34.32.10.90,200.18.102.102,443,60605,IP,TCP,379.8125,0.3767806666666666,6077,16,434.07142857142856,1.1428571428571428,14,0.434746923076923,Downlink
182,200.18.102.102,172.253.120.94,49641,443,IP,UDP,504.0833333333333,0.0377495454545454,6049,12,549.9090909090909,1.0909090909090908,11,0.0415245,Uplink
183,172.253.120.94,200.18.102.102,443,49641,IP,UDP,765.9333333333333,0.0297356428571428,11489,15,1148.9,1.5,10,0.0451782222222222,Downlink
187,200.18.102.102,172.217.29.10,56477,443,IP,UDP,229.72727272727272,0.027797,2527,11,252.7,1.1,10,0.0308855555555555,Uplink
189,172.217.29.10,200.18.102.102,443,56477,IP,UDP,413.0,0.0227892,4543,11,504.77777777777777,1.2222222222222223,9,0.027606875,Downlink
190,200.18.102.102,172.217.29.10,60674,443,IP,UDP,480.22222222222223,0.03683725,4322,9,480.22222222222223,1.0,9,0.03683725,Uplink
191,172.217.29.10,200.18.102.102,443,60674,IP,UDP,470.75,0.0256047272727272,5649,12,513.5454545454545,1.0909090909090908,11,0.0281652,Downlink
192,200.18.102.39,200.18.102.102,34992,5000,IP,UDP,976.7440469067848,0.000982390702127,32650600,33428,981.677690920024,1.0050511124473842,33260,0.0009873530172284,Uplink
195,152.199.55.200,200.18.102.102,443,60515,IP,TCP,87.66666666666667,0.0001045,263,3,87.66666666666667,1.0,3,0.0001045,Uplink
200,200.18.102.102,142.250.218.238,51880,443,IP,UDP,445.3076923076923,0.28999928,11578,26,482.4166666666667,1.0833333333333333,24,0.3152166086956521,Uplink
202,142.250.218.238,200.18.102.102,443,51880,IP,UDP,394.44827586206895,0.2576361071428571,11439,29,497.3478260869565,1.2608695652173914,23,0.3279005,Downlink
203,200.18.102.102,142.251.132.238,52642,443,IP,UDP,237.0,0.0157528888888888,2370,10,263.3333333333333,1.1111111111111112,9,0.017722,Uplink
204,142.251.132.238,200.18.102.102,443,52642,IP,UDP,374.9090909090909,0.0111085,4124,11,458.22222222222223,1.2222222222222223,9,0.013885625,Downlink
205,200.18.102.102,142.251.129.234,49513,443,IP,UDP,171.4814814814815,0.5648727307692307,4630,27,178.07692307692307,1.0384615384615383,26,0.58746764,Uplink
206,142.251.129.234,200.18.102.102,443,49513,IP,UDP,208.7037037037037,0.5638206923076923,5635,27,225.4,1.08,25,0.61080575,Downlink
207,200.18.102.102,142.251.129.195,61320,443,IP,UDP,266.8181818181818,0.0147534,2935,11,326.1111111111111,1.2222222222222223,9,0.01844175,Uplink
208,142.251.129.195,200.18.102.102,443,61320,IP,UDP,375.0769230769231,0.0100179166666666,4876,13,406.3333333333333,1.0833333333333333,12,0.0109286363636363,Downlink
209,200.18.102.39,200.18.102.102,47386,5000,IP,UDP,985.157656139921,0.0009724973350487,32162442,32647,987.7596511163662,1.0026411965234483,32561,0.0009750659705159,Uplink
210,200.18.102.102,142.251.129.195,51591,443,IP,UDP,266.90909090909093,0.0151109,2936,11,326.22222222222223,1.2222222222222223,9,0.018888625,Uplink
211,142.251.129.195,200.18.102.102,443,51591,IP,UDP,375.2307692307692,0.0108348333333333,4878,13,406.5,1.0833333333333333,12,0.0118198181818181,Downlink
212,200.18.102.102,162.159.130.234,60627,443,IP,TCP,138.2,8.921998916666666,3455,25,164.52380952380952,1.1904761904761905,21,10.7063987,Uplink
213,162.159.130.234,200.18.102.102,443,60627,IP,TCP,181.42857142857144,7.930727592592592,5080,28,220.8695652173913,1.2173913043478262,23,9.732485590909091,Downlink
214,200.18.102.102,162.159.128.233,51646,443,IP,UDP,471.8888888888889,0.026155625,4247,9,471.8888888888889,1.0,9,0.026155625,Uplink
215,162.159.128.233,200.18.102.102,443,51646,IP,UDP,244.9,0.0187351111111111,2449,10,272.1111111111111,1.1111111111111112,9,0.021077,Downlink
216,200.18.102.102,142.250.219.163,61992,443,IP,UDP,216.78571428571428,0.0269031538461538,3035,14,233.46153846153845,1.0769230769230769,13,0.0291450833333333,Uplink
217,200.18.102.102,35.190.80.1,54921,443,IP,UDP,980.2941176470588,0.0200155625,16665,17,2083.125,2.125,8,0.0457498571428571,Uplink
218,142.250.219.163,200.18.102.102,443,61992,IP,UDP,356.7333333333333,0.023812,5351,15,382.2142857142857,1.0714285714285714,14,0.0256436923076923,Downlink
219,35.190.80.1,200.18.102.102,443,54921,IP,UDP,289.57142857142856,0.0255660769230769,4054,14,450.44444444444446,1.5555555555555556,9,0.041544875,Downlink
224,200.18.102.102,142.250.218.74,53895,443,IP,UDP,428.3636363636364,0.0322968,4712,11,471.2,1.1,10,0.0358853333333333,Uplink
225,142.250.218.74,200.18.102.102,443,53895,IP,UDP,438.38461538461536,0.0269028333333333,5699,13,518.0909090909091,1.181818181818182,11,0.0322834,Downlink
229,200.18.102.102,142.251.129.195,53008,443,IP,UDP,255.3,0.0180906666666666,2553,10,283.6666666666667,1.1111111111111112,9,0.020352,Uplink
231,142.251.129.195,200.18.102.102,443,53008,IP,UDP,426.45454545454544,0.0125728,4691,11,469.1,1.1,10,0.0139697777777777,Downlink
232,200.18.102.102,172.217.162.99,55137,443,IP,UDP,257.5,0.0257082222222222,2575,10,286.1111111111111,1.1111111111111112,9,0.02892175,Uplink
233,172.217.162.99,200.18.102.102,443,55137,IP,UDP,459.54545454545456,0.0204101,5055,11,505.5,1.1,10,0.0226778888888888,Downlink
239,200.18.102.102,142.250.218.10,55705,443,IP,UDP,216.07142857142856,1.001923,3025,14,232.69230769230768,1.0769230769230769,13,1.0854165833333331,Uplink
241,142.250.218.10,200.18.102.102,443,55705,IP,UDP,313.26666666666665,0.9276795714285714,4699,15,335.6428571428572,1.0714285714285714,14,0.9990395384615384,Downlink
242,200.18.102.102,157.240.222.61,60637,5222,IP,TCP,86.75,1.8147567272727272,1041,12,130.125,1.5,8,0.3062422857142857,Uplink
243,157.240.222.61,200.18.102.102,5222,60637,IP,TCP,131.86666666666667,1.4251512142857141,1978,15,164.83333333333334,1.25,12,1.8053434545454543,Downlink
244,200.18.102.39,200.18.102.102,37714,5000,IP,UDP,986.1902747797678,0.0009425266765846,33808575,34282,988.9885914874944,1.0028375018282871,34185,0.0009452011759887,Uplink
245,200.18.102.102,142.251.129.195,59991,443,IP,UDP,266.8181818181818,0.0151222,2935,11,326.1111111111111,1.2222222222222223,9,0.01890275,Uplink
246,142.251.129.195,200.18.102.102,443,59991,IP,UDP,375.0769230769231,0.0107729166666666,4876,13,406.3333333333333,1.0833333333333333,12,0.0117522727272727,Downlink
247,200.18.102.102,142.251.129.195,50376,443,IP,UDP,304.0,0.0182965,2736,9,342.0,1.125,8,0.0209102857142857,Uplink
248,142.251.129.195,200.18.102.102,443,50376,IP,UDP,463.1,0.011006,4631,10,514.5555555555555,1.1111111111111112,9,0.01238175,Downlink
251,200.18.102.102,34.225.53.224,60646,443,IP,TCP,172.25,14.372843428571429,1378,8,275.6,1.6,5,0.15819875,Uplink
252,34.225.53.224,200.18.102.102,443,60646,IP,TCP,156.0,8.636195571428571,1248,8,178.28571428571428,1.1428571428571428,7,10.0755615,Downlink
253,200.18.102.102,157.240.222.61,60648,5222,IP,TCP,87.81818181818181,1.984391,966,11,138.0,1.5714285714285714,7,3.282357,Uplink
254,157.240.222.61,200.18.102.102,5222,60648,IP,TCP,89.46153846153847,1.6525455,1163,13,116.3,1.3,10,0.0915268888888888,Downlink
259,200.18.102.102,108.158.172.93,60651,443,IP,TCP,179.0,17.146312857142856,2685,15,298.3333333333333,1.6666666666666667,9,30.00602725,Uplink
260,108.158.172.93,200.18.102.102,443,60651,IP,TCP,116.93333333333334,17.147196571428573,1754,15,194.88888888888889,1.6666666666666667,9,30.004262875,Downlink
261,200.18.102.39,200.18.102.102,35590,5000,IP,UDP,973.724424344536,0.0009273798403783,32942071,33831,984.0209994921888,1.010574424231562,33477,0.0009371866411757,Uplink
262,200.18.102.102,142.251.129.195,65134,443,IP,UDP,267.0,0.0148324,2937,11,326.3333333333333,1.2222222222222223,9,0.0185405,Uplink
263,142.251.129.195,200.18.102.102,443,65134,IP,UDP,375.2307692307692,0.009775,4878,13,406.5,1.0833333333333333,12,0.0106636363636363,Downlink
267,200.18.102.102,35.190.80.1,59224,443,IP,UDP,1008.2941176470588,0.0191304375,17141,17,2142.625,2.125,8,0.0437267142857142,Uplink
268,35.190.80.1,200.18.102.102,443,59224,IP,UDP,289.57142857142856,0.0233094615384615,4054,14,450.44444444444446,1.5555555555555556,9,0.037877875,Downlink
270,200.18.102.102,142.251.129.195,65347,443,IP,UDP,304.0,0.017962875,2736,9,342.0,1.125,8,0.020529,Uplink
271,142.251.129.195,200.18.102.102,443,65347,IP,UDP,463.1,0.010659,4631,10,514.5555555555555,1.1111111111111112,9,0.011991375,Downlink
275,200.18.102.102,54.194.202.180,60661,80,IP,TCP,149.6,0.14703675,748,5,249.33333333333331,1.6666666666666667,3,0.293992,Uplink
276,54.194.202.180,200.18.102.102,80,60661,IP,TCP,112.0,0.14974675,560,5,186.66666666666663,1.6666666666666667,3,0.178014,Downlink
278,200.18.102.102,142.250.218.10,57926,443,IP,UDP,179.1578947368421,0.7176615,3404,19,189.11111111111111,1.0555555555555556,18,0.7598768823529412,Uplink
279,142.250.218.10,200.18.102.102,443,57926,IP,UDP,271.8888888888889,0.7576454117647058,4894,18,305.875,1.125,16,0.8586648,Downlink
282,200.18.102.102,52.85.213.18,60666,443,IP,TCP,349.4166666666667,9.139486818181817,4193,12,524.125,1.5,8,0.0782605714285714,Uplink
283,52.85.213.18,200.18.102.102,443,60666,IP,TCP,616.5833333333334,9.138568,7399,12,822.1111111111111,1.3333333333333333,9,12.565531,Downlink
284,200.18.102.39,200.18.102.102,48471,5000,IP,UDP,970.1959424310734,0.0008949552614086,33570720,34602,978.9950715931294,1.009069435128751,34291,0.0009030722368037,Uplink
285,200.18.102.102,142.251.129.195,65249,443,IP,UDP,266.90909090909093,0.0148993,2936,11,326.22222222222223,1.2222222222222223,9,0.018624125,Uplink
286,142.251.129.195,200.18.102.102,443,65249,IP,UDP,375.2307692307692,0.0101496666666666,4878,13,406.5,1.0833333333333333,12,0.0110723636363636,Downlink
288,200.18.102.102,142.251.129.195,54952,443,IP,UDP,266.90909090909093,0.0164402,2936,11,326.22222222222223,1.2222222222222223,9,0.02055025,Uplink
289,142.251.129.195,200.18.102.102,443,54952,IP,UDP,388.3571428571428,0.0120803846153846,5437,14,418.2307692307692,1.0769230769230769,13,0.0130870833333333,Downlink
290,200.18.102.39,200.18.102.102,44217,5000,IP,UDP,957.3484019825672,0.0009130972511038,33608673,35106,967.2117244157936,1.0103027512374814,34748,0.0009225049356779,Uplink
291,200.18.102.102,35.190.80.1,59531,443,IP,UDP,952.3529411764706,0.0200081875,16190,17,2023.75,2.125,8,0.045733,Uplink
292,35.190.80.1,200.18.102.102,443,59531,IP,UDP,289.57142857142856,0.0243916923076923,4054,14,450.44444444444446,1.5555555555555556,9,0.0396365,Downlink
296,200.18.102.102,142.251.132.238,55993,443,IP,UDP,648.695652173913,0.4998408636363636,14920,23,785.2631578947369,1.2105263157894737,19,0.6109166111111111,Uplink
298,142.251.132.238,200.18.102.102,443,55993,IP,UDP,363.9090909090909,0.5219530476190476,8006,22,421.3684210526316,1.1578947368421053,19,0.6089452222222222,Downlink
301,200.18.102.102,142.250.218.10,60524,443,IP,UDP,227.15384615384616,1.1058574166666666,2953,13,246.08333333333331,1.0833333333333333,12,1.206389909090909,Downlink
302,142.250.218.10,200.18.102.102,443,60524,IP,UDP,331.1428571428572,1.0185480769230768,4636,14,356.61538461538464,1.0769230769230769,13,1.1034270833333333,Downlink
305,200.18.102.102,3.232.104.21,60692,443,IP,TCP,146.45454545454547,10.0780655,1611,11,230.14285714285717,1.5714285714285714,7,0.133812,Uplink
306,3.232.104.21,200.18.102.102,443,60692,IP,TCP,577.6666666666666,5.509047181818182,6932,12,770.2222222222222,1.3333333333333333,9,7.574939875,Downlink
310,200.18.102.102,142.251.129.195,53220,443,IP,UDP,266.8181818181818,0.0156157,2935,11,326.1111111111111,1.2222222222222223,9,0.019519625,Uplink
312,142.251.129.195,200.18.102.102,443,53220,IP,UDP,375.2307692307692,0.0093839166666666,4878,13,406.5,1.0833333333333333,12,0.010237,Downlink
313,200.18.102.39,200.18.102.102,56041,5000,IP,UDP,962.8431505436544,0.0009457930516265,32676008,33937,969.4131189367192,1.0068235084700508,33707,0.0009522468699934,Uplink
314,200.18.102.102,142.251.129.195,62941,443,IP,UDP,304.0,0.019396,2736,9,342.0,1.125,8,0.0221668571428571,Uplink
315,142.251.129.195,200.18.102.102,443,62941,IP,UDP,463.1,0.0107213333333333,4631,10,514.5555555555555,1.1111111111111112,9,0.0120615,Downlink
316,200.18.102.102,157.240.222.61,60700,5222,IP,TCP,120.36363636363636,0.9442506666666666,2648,22,165.5,1.375,16,0.1386172666666666,Uplink
317,157.240.222.61,200.18.102.102,5222,60700,IP,TCP,157.77777777777777,0.762021923076923,4260,27,284.0,1.8,15,1.4083022857142855,Downlink
