ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI
1,200.18.102.23,13.104.107.164,58626,1063,IP,UDP,135.68805724913884,0.007508438017681991058917728698,16268591,119897,189.90055912873967,1.399537755780971,85669,0.01050837751048232712331325582
2,13.104.107.140,200.18.102.34,1114,59823,IP,UDP,1043.2046054675366,0.001519904350082306958525734642,617885915,592296,3032.524257311549,2.9069314316844412,203753,0.004418271953315795673171306294
3,13.104.107.164,200.18.102.23,1063,58626,IP,UDP,1059.0624026580833,0.001183167951062498685677034046,805786570,760849,3548.6262826441184,3.3507244462060157,227070,0.003964481288031391339196455703
4,200.18.102.34,13.104.107.140,59823,1114,IP,UDP,133.68689830312826,0.01039142047524501033141326807,11581296,86630,179.6106699751861,1.343517369727047,64480,0.01396110926580747220025124459
5,200.18.102.23,34.196.233.7,60357,443,IP,TCP,254.03561311210038,0.3616407670080971659919028340,627722,2471,254.8607389362566,1.003248071457572,2463,0.3624866696657189277010560520
6,200.18.102.34,138.91.171.81,53196,443,IP,TCP,66.0,8.008800582,132,2,132.0,2.0,1,0
7,51.104.15.253,200.18.102.23,443,60358,IP,TCP,465.70588235294116,0.24050483875,7917,17,609.0,1.3076923076923077,13,0.3206731183333333333333333333
8,200.18.102.23,51.104.15.253,60358,443,IP,TCP,303.3529411764706,0.2411274271875,5157,17,368.35714285714283,1.2142857142857142,14,0.2127057520769230769230769231
9,34.196.233.7,200.18.102.23,443,60357,IP,TCP,210.10400478182905,0.5341436382290669856459330144,351504,1673,212.13277006638504,1.0096560048280023,1657,0.5393044463278985507246376812
10,20.125.23.3,200.18.102.34,443,53010,IP,TCP,178.76666666666668,31.03545769286206896551724138,5363,30,198.62962962962962,1.1111111111111112,27,34.61647204203846153846153846
11,200.18.102.34,20.125.23.3,53010,443,IP,TCP,54.48275862068966,31.60648992485714285714285714,1580,29,56.42857142857143,1.0357142857142858,28,32.77710066281481481481481481
12,200.18.102.25,224.0.1.129,320,320,IP,UDP,94.01561782269178,0.4134892068754595588235294118,204672,2177,108.63694267515923,1.15552016985138,1884,0.4778292693366967604885820499
13,200.18.102.27,224.0.1.129,319,319,IP,UDP,86.0,1.036463316773041474654377880,74734,869,74734.0,869.0,1,0
