ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI
1,13.104.107.164,200.18.102.23,1063,58626,IP,UDP,1052.654839310429,0.001205937429519437924049004791,785677361,746377,3306.152393736771,3.140775371253277,237641,0.003787589441571284295573135836
2,13.104.107.140,200.18.102.34,1114,59823,IP,UDP,1060.115751070941,0.001412352589042020182366242003,675601167,637290,3219.7702271849935,3.037187424045294,209829,0.004289590764964637703261719122
3,200.18.102.34,20.127.250.238,52789,443,IP,TCP,77.6086956521739,40.23370932031818181818181818,1785,23,111.5625,1.4375,16,59.00944033646666666666666667
4,200.18.102.34,13.104.107.140,59823,1114,IP,UDP,133.19804693769214,0.01111204793980246913580246914,10789175,81001,204.7670335927121,1.5373125830328336,52690,0.01708280443971227390916510087
5,200.18.102.23,13.104.107.164,58626,1063,IP,UDP,134.68987305416738,0.007386046197428238499286077694,16413712,121863,187.7440578317663,1.3938988401619656,87426,0.01029543450627394909922790964
6,34.196.233.7,200.18.102.23,443,60472,IP,TCP,209.92248972401643,0.5189615502843713278495887192,357498,1703,211.1624335499114,1.0059066745422327,1693,0.5220286989267139479905437352
7,200.18.102.25,224.0.1.129,320,320,IP,UDP,94.01608579088472,0.4020982412798390701832811802,210408,2238,107.90153846153846,1.1476923076923078,1950,0.4615155288573627501282709082
8,20.127.250.238,200.18.102.34,443,52789,IP,TCP,75.36666666666666,30.52213498572413793103448276,2261,30,150.73333333333332,2.0,15,59.999496126
9,200.18.102.23,34.196.233.7,60472,443,IP,TCP,253.70055379746836,0.3495099652342698852394143253,641355,2528,254.20332936979787,1.0019817677368212,2523,0.3499916888223632038065027756
10,200.18.102.25,224.0.1.129,319,319,IP,UDP,86.0,1.011376586377952755905511811,76540,890,76540.0,890.0,1,0
11,200.18.102.3,200.18.102.23,22,59605,IP,TCP,98.0,0.5658245482466960352422907489,155820,1590,155820.0,1590.0,1,0
12,200.18.102.23,239.255.255.250,60446,1900,IP,UDP,216.0,1.011343633,864,4,864.0,4.0,1,0
13,200.18.102.27,224.0.1.129,319,319,IP,UDP,86.0,0.9963959193096559378468368479,77572,902,77572.0,902.0,1,0
14,200.18.102.23,20.42.65.84,60474,443,IP,TCP,321.75,0.3908644660666666666666666667,5148,16,429.0,1.3333333333333333,12,0.08121064063636363636363636364
15,20.42.65.84,200.18.102.23,443,60474,IP,TCP,634.5,0.5200736732727272727272727273,7614,12,846.0,1.3333333333333333,9,0.71510130075
16,200.18.102.17,239.255.255.250,56582,1900,IP,UDP,217.0,1.005164424,868,4,868.0,4.0,1,0
17,20.125.23.3,200.18.102.34,443,53010,IP,TCP,165.5,30.52466476713793103448275862,4965,30,165.5,1.0,30,30.52466476713793103448275862
18,200.18.102.34,20.125.23.3,53010,443,IP,TCP,54.5,30.51657600831034482758620690,1635,30,54.5,1.0,30,30.51657600831034482758620690
19,200.18.102.27,200.18.102.23,22,59890,IP,TCP,116.13559322033899,15.02398451448275862068965517,6852,59,118.13793103448276,1.0172413793103448,58,15.28756319017543859649122807
