ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI
1,13.104.105.88,200.18.102.102,1058,52923,IP,UDP,1136.1755987216059,0.0007884890016050028429226120545,1296867186,1141432,6287.536051585378,5.533947444972365,206260,0.004363473297509442012227345231
2,200.18.102.102,13.104.105.88,52923,1058,IP,UDP,142.07908716470914,0.01309875970884030971648134133,9762112,68709,230.1624935162918,1.6199603904371198,42414,0.02121966335970103506000518709
3,34.196.233.7,200.18.102.102,443,43175,IP,TCP,209.8312284730195,0.5156510892860425043078690408,365526,1742,210.19321449108682,1.0017251293847038,1739,0.5165411659649021864211737629
4,200.18.102.27,224.0.1.129,319,319,IP,UDP,86.0,1.047929962582750582750582751,73874,859,73874.0,859.0,1,0
5,200.18.102.25,224.0.1.129,320,320,IP,UDP,93.96094459582199,0.4086411415224897773739209450,206902,2202,108.43920335429769,1.1540880503144655,1908,0.4716408770272679601468274777
6,200.18.102.102,34.196.233.7,43175,443,IP,TCP,253.16743295019157,0.3440742871732464545802989651,660767,2610,253.55602455871067,1.0015349194167307,2606,0.3443090328046065259117082534
7,200.18.102.25,224.0.1.129,319,319,IP,UDP,86.0,1.004591913721787709497206704,77056,896,77056.0,896.0,1,0
8,200.18.102.3,200.18.102.102,22,42768,IP,TCP,98.0051282051282,0.5767590031462475946119307248,152888,1560,50962.666666666664,520.0,3,89.0931902005
9,2801:b0:b0:116:89e3:51d4:f190:87e5,2800:3f0:4001:82d::200e,64889,443,IPv6,UDP,150.67256637168143,1.588664270757092198581560284,85130,565,644.9242424242424,4.28030303030303,132,6.784935663664122137404580153
10,2800:3f0:4001:82d::200e,2801:b0:b0:116:89e3:51d4:f190:87e5,443,64889,IPv6,UDP,100.31645569620254,1.623205576217391304347826087,55475,553,413.9925373134328,4.126865671641791,134,6.682910132932330827067669173
11,200.18.102.112,224.0.0.251,5353,5353,IP,UDP,122.05882352941177,27.01982177606060606060606061,4150,34,1383.3333333333333,11.333333333333334,3,114.800919660
12,fe80::18d7:e51d:f0b9:c377,ff02::fb,5353,5353,IPv6,UDP,142.05882352941177,27.01981866612121212121212121,4830,34,1610.0,11.333333333333334,3,114.8009148095
13,200.18.102.102,40.79.150.120,43176,443,IP,TCP,1259.9901960784314,0.05249464411881188118811881188,128519,102,6119.952380952381,4.857142857142857,21,0.23202773045
14,40.79.150.120,200.18.102.102,443,43176,IP,TCP,180.94915254237287,0.08745206032758620689655172414,10676,59,667.25,3.6875,16,0.3381479666
15,52.176.61.32,200.18.102.102,443,42733,IP,TCP,169.0,30.52428432565517241379310345,5070,30,169.0,1.0,30,30.52428432565517241379310345
16,200.18.102.102,52.176.61.32,42733,443,IP,TCP,54.5,30.51674056941379310344827586,1635,30,54.5,1.0,30,30.51674056941379310344827586
17,200.18.102.20,200.18.102.127,57621,57621,IP,UDP,86.0,46.72510675863157894736842105,1720,20,1720.0,20.0,1,0
