ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI
91,2801:b0:b0:116:d418:7717:eb06:1d43,2800:3f0:4001:831::200a,58049,443,IPv6,UDP,1292.0,0.379626653,3876,3,3876.0,3.0,1,0
92,2800:3f0:4001:831::200a,2801:b0:b0:116:d418:7717:eb06:1d43,443,58049,IPv6,UDP,1292.0,0.3794660825,3876,3,3876.0,3.0,1,0
93,fe80::1260:4bff:fe4c:f9cb,ff02::1:2,546,547,IPv6,UDP,133.0,120.3198575663333333333333333,931,7,931.0,7.0,1,0
94,200.18.102.20,239.255.255.250,33102,1900,IP,UDP,167.0,0,167,1,167.0,1.0,1,0
95,200.18.102.28,239.255.255.250,53241,1900,IP,UDP,217.0,1.008609382,868,4,868.0,4.0,1,0
96,200.18.102.18,239.255.255.250,50738,1900,IP,UDP,212.0,1.013064552333333333333333333,848,4,848.0,4.0,1,0
97,200.18.102.6,200.18.102.127,138,138,IP,UDP,243.0,718.498050667,486,2,486.0,2.0,1,0
98,200.18.102.4,200.133.233.83,59034,53,IP,UDP,96.0,0,96,1,96.0,1.0,1,0
99,200.18.102.4,200.133.233.83,52127,53,IP,UDP,96.0,0,96,1,96.0,1.0,1,0
100,200.18.102.4,200.133.233.83,56057,53,IP,UDP,96.0,0,96,1,96.0,1.0,1,0
101,200.133.233.83,200.18.102.4,53,52127,IP,UDP,205.0,0,205,1,205.0,1.0,1,0
102,200.133.233.83,200.18.102.4,53,59034,IP,UDP,247.0,0,247,1,247.0,1.0,1,0
103,200.133.233.83,200.18.102.4,53,56057,IP,UDP,247.0,0,247,1,247.0,1.0,1,0
104,200.18.102.4,20.115.21.104,53897,443,IP,TCP,288.0833333333333,0.6075018908181818181818181818,3457,12,493.85714285714283,1.7142857142857142,7,0.07564560566666666666666666667
